#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.373162    0.373162           0
           2    0.381061    0.377112  0.00279268
           3    0.380325    0.378183  0.00205703
           4    0.384454    0.379751  0.00205511
           5    0.365381    0.376877  0.00305136
           6    0.386537    0.378487  0.00293705
           7    0.381976    0.378985  0.00255942
           8    0.384743    0.379705  0.00233851
           9    0.366215    0.378206  0.00251353
          10    0.378564    0.378242  0.00226243
          11    0.376321    0.378067  0.00206348
          12    0.376275    0.377918  0.00189692
          13    0.373212    0.377556   0.0017852
          14    0.372154     0.37717  0.00169888
          15    0.380894    0.377418  0.00160365
          16     0.38244    0.377732  0.00153383
          17    0.386924    0.378273  0.00153595
          18    0.376224    0.378159  0.00145484
          19    0.381439    0.378332  0.00138847
          20    0.387355    0.378783  0.00139041
