#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.54666    -0.54666           0
           2   -0.550968   -0.548814  0.00152311
           3    -0.54882   -0.548816  0.00101541
           4    -0.54758   -0.548507 0.000807203
           5   -0.547432   -0.548292 0.000673787
           6    -0.54916   -0.548437 0.000576811
           7   -0.550408   -0.548718 0.000558945
           8   -0.549152   -0.548772 0.000491699
           9   -0.550148   -0.548925 0.000460206
          10   -0.547416   -0.548774 0.000438238
          11   -0.548376   -0.548738 0.000399892
          12   -0.548576   -0.548725 0.000366796
          13   -0.550772   -0.548882 0.000370852
          14   -0.550584   -0.549004  0.00036374
          15   -0.548364   -0.548961 0.000341982
          16   -0.550536   -0.549059 0.000334474
          17   -0.549644   -0.549094 0.000316562
          18    -0.54952   -0.549118 0.000299859
          19    -0.54884   -0.549103 0.000284432
          20   -0.549344   -0.549115 0.000270466
