#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.50992    -0.50992           0
           2   -0.513556   -0.511738  0.00128552
           3   -0.510772   -0.511416 0.000896434
           4    -0.51114   -0.511347 0.000674976
           5   -0.510916   -0.511261 0.000545457
           6   -0.511168   -0.511245 0.000454767
           7    -0.51258   -0.511436 0.000427907
           8    -0.51076   -0.511352 0.000382671
           9   -0.513344   -0.511573 0.000399087
          10   -0.510628   -0.511478 0.000370195
          11   -0.513396   -0.511653 0.000375349
          12   -0.511252   -0.511619 0.000345553
          13    -0.51304   -0.511729 0.000335808
          14   -0.512884   -0.511811 0.000321803
          15   -0.511596   -0.511797 0.000300669
          16   -0.512028   -0.511811 0.000282224
          17   -0.512244   -0.511837 0.000266768
          18   -0.509536   -0.511709 0.000280904
          19   -0.512068   -0.511728 0.000266755
          20   -0.511148   -0.511699 0.000254987
