#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.003358   -0.003358           0
           2   -0.009108   -0.006233  0.00203293
           3    0.007676 -0.00159667  0.00402085
           4   -0.005188  -0.0024945  0.00311426
           5   -0.000172    -0.00203  0.00252581
           6   -0.006026   -0.002696  0.00219089
           7   -0.000284 -0.00235143  0.00190481
           8   -0.003564   -0.002503  0.00167273
           9     0.00369 -0.00181489  0.00162224
          10   -0.005954  -0.0022288   0.0015119
          11    -0.00214 -0.00222073  0.00137448
          12   -0.001514 -0.00216183   0.0012612
          13     0.00723 -0.00143938   0.0013554
          14      -0.004 -0.00162229  0.00127086
          15   -0.000144 -0.00152373  0.00118995
          16    0.003552  -0.0012065   0.0011571
          17    0.007166   -0.000714  0.00118923
          18   -0.001644-0.000765667  0.00112429
          19    0.003356-0.000548737  0.00108584
          20    -0.00505  -0.0007738  0.00105462
