#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.23547     0.23547           0
           2    0.236424    0.235947 0.000337208
           3    0.238107    0.236667  0.00062951
           4    0.233321     0.23583 0.000864711
           5    0.237363    0.236137 0.000744103
           6    0.232517    0.235534 0.000829381
           7    0.240416    0.236231 0.000960399
           8    0.235167    0.236098 0.000849507
           9    0.236926     0.23619  0.00076008
          10    0.231875    0.235758 0.000797215
          11    0.235665     0.23575 0.000724786
          12    0.233475     0.23556 0.000688737
          13    0.231119    0.235219 0.000715481
          14    0.236197    0.235289 0.000667775
          15    0.235326    0.235291 0.000623262
          16    0.234897    0.235267 0.000584793
          17    0.240723    0.235587 0.000632364
          18    0.234752    0.235541 0.000598935
          19      0.2336    0.235439 0.000576057
          20    0.238206    0.235577 0.000563619
