#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.42657     0.42657           0
           2    0.410017    0.418293  0.00585232
           3    0.418943     0.41851  0.00390555
           4    0.422346    0.419469  0.00304467
           5    0.416166    0.418808   0.0025064
           6    0.408314    0.417059  0.00262899
           7     0.41475    0.416729  0.00227403
           8    0.411703    0.416101  0.00207476
           9    0.418846    0.416406  0.00186651
          10    0.416208    0.416386  0.00167997
          11    0.403424    0.415208  0.00189598
          12    0.424094    0.415948  0.00187703
          13    0.423522    0.416531  0.00182082
          14    0.414097    0.416357  0.00169904
          15    0.406368    0.415691  0.00171131
          16    0.426728    0.416381  0.00173783
          17    0.418854    0.416526  0.00164168
          18    0.433998    0.417497  0.00181487
          19    0.419826     0.41762  0.00172348
          20    0.427515    0.418114  0.00170685
