#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.22026     2.22026           0
           2     2.20884     2.21455   0.0040351
           3     2.22278     2.21729  0.00350097
           4     2.22911     2.22025  0.00366636
           5     2.26472     2.22914   0.0084794
           6     2.24912     2.23247  0.00769239
           7      2.2362     2.23301  0.00661191
           8     2.25543     2.23581  0.00635195
           9     2.21744     2.23377  0.00596501
          10     2.24223     2.23461  0.00542819
          11     2.21377     2.23272  0.00525516
          12     2.25399     2.23449  0.00510751
          13     2.23243     2.23433  0.00471709
          14      2.2184      2.2332  0.00451536
          15      2.1789     2.22958  0.00547645
          16     2.24329     2.23043  0.00520078
          17      2.2435      2.2312  0.00495129
          18     2.23026     2.23115  0.00467649
          19     2.22705     2.23093  0.00443534
          20      2.2638     2.23258  0.00450776
