#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.20728    -0.20728           0
           2    -1.14564    -0.67646     0.33176
           3    -0.71338   -0.688767    0.221402
           4    -0.53846    -0.65119     0.16921
           5     0.02732   -0.515488    0.181815
           6     -0.0859    -0.44389    0.165009
           7    -1.27156   -0.562129     0.17885
           8     0.82808   -0.388353     0.22564
           9     0.84886   -0.250884    0.238801
          10     0.47466    -0.17833    0.225674
          11     0.25136   -0.139267    0.208511
          12    -0.13152   -0.138622    0.191136
          13      0.6336    -0.07922    0.185434
          14     0.70926     -0.0229    0.180539
          15     0.12006  -0.0133693    0.168755
          16    -0.14984  -0.0218988    0.158423
          17     0.41342  0.00370824    0.151159
          18      1.5214   0.0880244    0.164606
          19    -0.06588   0.0799242    0.156142
          20     0.12938    0.082397    0.148354
