#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     81.4721     81.4721           0
           2     78.2707     79.8714     1.13185
           3     81.3778     80.3735    0.858764
           4     81.8248     80.7364    0.716628
           5     79.7117     80.5314    0.601893
           6     77.9061     80.0939    0.641192
           7     80.4958     80.1513    0.552158
           8     79.3141     80.0466    0.492955
           9     78.7989      79.908    0.457262
          10     78.9238     79.8096    0.421995
          11     80.9223     79.9107     0.39557
          12     77.5966     79.7179    0.406908
          13     78.7774     79.6455    0.381984
          14     79.2085     79.6143    0.355973
          15     79.3589     79.5973    0.332648
          16     77.9297     79.4931    0.327778
          17     77.3214     79.3653    0.332459
          18     81.1635     79.4652    0.328656
          19     77.4946     79.3615    0.327315
          20     78.3734     79.3121    0.314656
