#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.976352   -0.976352           0
           2   -0.973072   -0.974712  0.00115966
           3   -0.976904   -0.975443 0.000976527
           4   -0.976983   -0.975828 0.000804766
           5   -0.974728   -0.975608 0.000673202
           6   -0.973193   -0.975205 0.000670621
           7    -0.97559    -0.97526  0.00057707
           8   -0.974297    -0.97514 0.000517352
           9   -0.973858   -0.974998 0.000479063
          10   -0.974313   -0.974929 0.000436022
          11   -0.976057   -0.975032 0.000408259
          12   -0.972679   -0.974836 0.000418664
          13   -0.973918   -0.974765 0.000392368
          14    -0.97367   -0.974687 0.000372049
          15   -0.974053   -0.974644 0.000349638
          16   -0.973158   -0.974552 0.000339899
          17   -0.972335   -0.974421 0.000344002
          18   -0.976053   -0.974512 0.000336621
          19   -0.972654   -0.974414 0.000332797
          20   -0.973726    -0.97438 0.000317929
