#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     6.58398     6.58398           0
           2    -1.51988     2.53205     2.86515
           3     -7.6244   -0.853433     3.35998
           4      0.2223     -0.5845     2.53073
           5     -2.5422    -0.97604     2.05465
           6      0.6854   -0.699133     1.73076
           7     6.47334    0.325506     1.76088
           8     4.83522     0.88922     1.62851
           9     4.29556      1.2677     1.49089
          10     -11.592   -0.018272      1.8135
          11    -12.9886    -1.19739     1.99548
          12     5.05338   -0.676493     1.89596
          13     6.39276   -0.132705     1.82644
          14     4.61254    0.206241     1.72714
          15    -3.41236  -0.0349987     1.62876
          16    -1.64994   -0.135933     1.53008
          17      3.9336    0.103452     1.45869
          18     0.73072      0.1383     1.37806
          19     1.84338    0.228041     1.30845
          20    -0.63134    0.185072     1.24374
