#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.312856    0.312856           0
           2    0.314379    0.313618  0.00053859
           3    0.322947    0.316727  0.00256451
           4     0.31721    0.316848  0.00192622
           5     0.31433    0.316345  0.00160545
           6    0.314679    0.316067  0.00136167
           7    0.312678    0.315583  0.00125026
           8    0.310158    0.314905  0.00126456
           9     0.31768    0.315213  0.00116103
          10    0.316801    0.315372  0.00105573
          11    0.314691     0.31531  0.00096157
          12    0.317004    0.315451 0.000891743
          13      0.3159    0.315486 0.000823817
          14     0.31348    0.315342 0.000777323
          15    0.309333    0.314942 0.000822296
          16    0.322388    0.315407 0.000892941
          17    0.315364    0.315405 0.000840419
          18    0.315529    0.315412 0.000793757
          19    0.305117     0.31487 0.000918485
          20    0.316198    0.314936 0.000874959
