#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.611492   -0.611492           0
           2   -0.611488    -0.61149 1.41421e-06
           3   -0.609908   -0.610963 0.000430567
           4   -0.608848   -0.610434 0.000560265
           5    -0.60944   -0.610235 0.000482194
           6   -0.612016   -0.610532 0.000484639
           7   -0.612104   -0.610757 0.000464531
           8   -0.610612   -0.610738 0.000406816
           9   -0.606532   -0.610271 0.000570039
          10    -0.60906    -0.61015 0.000525743
          11   -0.612036   -0.610321 0.000505133
          12   -0.609916   -0.610288 0.000464167
          13   -0.610828   -0.610329 0.000430319
          14   -0.611144   -0.610387 0.000403498
          15   -0.606412   -0.610122 0.000455394
          16   -0.611472   -0.610207 0.000434673
          17   -0.610508   -0.610224 0.000409465
          18   -0.610176   -0.610222 0.000386726
          19   -0.608752   -0.610144 0.000374029
          20   -0.611804   -0.610227 0.000364416
