#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.24        0.24           0
           2        0.24        0.24           0
           3         0.2    0.226667   0.0108866
           4        0.24        0.23  0.00866025
           5        0.08         0.2   0.0277128
           6        0.16    0.193333   0.0238824
           7         0.2    0.194286   0.0204896
           8        0.36       0.215   0.0263984
           9        0.48    0.244444   0.0363492
          10         0.4        0.26   0.0358887
          11         0.4    0.272727   0.0348098
          12        0.44    0.286667   0.0345875
          13         0.4    0.295385   0.0330074
          14         0.4    0.302857   0.0314842
          15        0.44       0.312   0.0306841
          16         0.4      0.3175   0.0292551
          17        0.44    0.324706   0.0284078
          18         0.2    0.317778   0.0276615
          19        0.24    0.313684   0.0265068
          20        0.32       0.314   0.0251833
          21        0.24    0.310476   0.0242294
          22        0.28    0.309091   0.0231676
          23        0.24    0.306087   0.0223542
          24        0.24    0.303333   0.0215918
          25        0.28      0.3024   0.0207482
          26        0.44    0.307692   0.0206141
          27        0.36     0.30963   0.0199415
          28        0.44    0.314286   0.0197654
          29        0.48        0.32   0.0198927
          30        0.56       0.328   0.0207761
          31        0.56    0.335484   0.0214114
          32        0.64       0.345   0.0227589
          33         0.6    0.352727   0.0233442
          34        0.44    0.355294   0.0227983
          35         0.4    0.356571   0.0221827
          36        0.44    0.358889   0.0216872
          37        0.52    0.363243   0.0215338
          38         0.4    0.364211   0.0209888
          39         0.4    0.365128   0.0204707
          40        0.36       0.365   0.0199593
          41        0.44    0.366829   0.0195562
          42        0.52    0.370476   0.0194276
          43         0.4    0.371163   0.0189879
          44        0.36    0.370909   0.0185581
          45        0.48    0.373333   0.0183033
          46        0.48    0.375652   0.0180517
          47        0.52    0.378723    0.017927
          48        0.56      0.3825   0.0179469
          49        0.48     0.38449   0.0176906
          50        0.48      0.3864   0.0174396
          51         0.4    0.386667   0.0170997
          52        0.32    0.385385   0.0168189
          53        0.32    0.384151   0.0165467
          54        0.32    0.382963   0.0162829
          55        0.36    0.382545   0.0159922
          56        0.32    0.381429   0.0157456
          57        0.32    0.380351   0.0155062
          58        0.32     0.37931   0.0152737
          59        0.32    0.378305   0.0150479
          60        0.44    0.379333   0.0148321
          61        0.44    0.380328   0.0146223
          62         0.4    0.380645   0.0143899
          63        0.32    0.379683   0.0141937
          64        0.32     0.37875   0.0140025
          65        0.24    0.376615   0.0139488
          66        0.24    0.374545   0.0138902
          67        0.32    0.373731   0.0137067
          68        0.24    0.371765   0.0136455
          69        0.48    0.373333   0.0135376
          70        0.36    0.373143   0.0133456
          71        0.44    0.374085   0.0131908
          72        0.52    0.376111   0.0131623
          73        0.48    0.377534   0.0130587
          74        0.48    0.378919   0.0129555
          75        0.48    0.380267   0.0128526
          76         0.4    0.380526   0.0126861
          77         0.4    0.380779   0.0125239
          78        0.48    0.382051   0.0124278
          79        0.52    0.383797   0.0123925
          80        0.64       0.387   0.0126447
          81        0.68    0.390617   0.0129957
          82        0.76    0.395122   0.0135955
          83        0.64    0.398072   0.0137481
          84        0.68    0.401429   0.0139881
          85        0.72    0.405176   0.0143168
          86        0.76    0.409302   0.0147329
          87        0.72    0.412874   0.0149901
          88         0.8    0.417273   0.0154518
          89        0.88    0.422472   0.0161292
          90           1    0.428889   0.0171791
          91           1    0.435165   0.0181004
          92           1    0.441304   0.0189163
          93        0.96    0.446882   0.0195178
          94           1    0.452766   0.0201777
          95           1    0.458526   0.0207713
          96           1    0.464167   0.0213069
          97        0.96    0.469278   0.0216918
          98           1    0.474694   0.0221361
          99           1        0.48   0.0225395
         100           1      0.4852   0.0229061
         101        0.96    0.489901   0.0231567
         102        0.96     0.49451   0.0233838
         103        0.96    0.499029   0.0235894
         104        0.96    0.503462   0.0237754
         105           1     0.50819   0.0240147
         106           1     0.51283   0.0242322
         107           1    0.517383   0.0244297
         108           1    0.521852   0.0246088
         109           1    0.526239   0.0247709
         110           1    0.530545   0.0249173
         111           1    0.534775   0.0250492
         112           1    0.538929   0.0251676
         113           1    0.543009   0.0252735
         114           1    0.547018   0.0253677
         115        0.96    0.550609      0.0254
         116        0.96    0.554138   0.0254251
         117        0.96    0.557607   0.0254433
         118        0.96    0.561017   0.0254552
         119        0.92    0.564034   0.0254194
         120        0.88    0.566667   0.0253436
         121        0.84    0.568926   0.0252346
         122        0.92    0.571803   0.0251913
         123           1    0.575285   0.0252259
         124           1     0.57871   0.0252539
         125           1     0.58208   0.0252758
         126           1    0.585397   0.0252919
         127           1    0.588661   0.0253025
         128           1    0.591875   0.0253081
         129           1    0.595039   0.0253089
         130           1    0.598154   0.0253052
         131           1    0.601221   0.0252973
         132           1    0.604242   0.0252854
         133           1    0.607218   0.0252697
         134           1    0.610149   0.0252506
         135        0.96    0.612741   0.0251962
         136        0.92       0.615    0.025112
         137        0.96    0.617518   0.0250546
         138        0.88     0.61942   0.0249452
         139        0.84    0.621007   0.0248161
         140        0.76       0.622   0.0246587
         141        0.84    0.623546   0.0245323
         142        0.88    0.625352   0.0244259
         143        0.92    0.627413   0.0243418
         144        0.88    0.629167   0.0242359
         145        0.88    0.630897   0.0241304
         146        0.76    0.631781   0.0239813
         147        0.76    0.632653   0.0238341
         148        0.76    0.633514   0.0236886
         149        0.72    0.634094   0.0235367
         150        0.76    0.634933   0.0233947
         151        0.72    0.635497   0.0232466
         152        0.72    0.636053   0.0231003
         153        0.72    0.636601   0.0229558
         154        0.68    0.636883   0.0228085
         155        0.72    0.637419   0.0226676
         156        0.72    0.637949   0.0225285
         157        0.68    0.638217   0.0223866
         158        0.68    0.638481   0.0222465
         159        0.64    0.638491   0.0221066
         160        0.68     0.63875   0.0219699
         161        0.56    0.638261   0.0218389
         162        0.64    0.638272   0.0217041
         163        0.68    0.638528   0.0215725
         164        0.68     0.63878   0.0214424
         165        0.64    0.638788   0.0213125
         166        0.64    0.638795   0.0211841
         167         0.6    0.638563   0.0210585
         168        0.64    0.638571   0.0209331
         169        0.64     0.63858   0.0208093
         170         0.6    0.638353   0.0206881
         171        0.68    0.638596   0.0205686
         172        0.64    0.638605    0.020449
         173        0.68    0.638844   0.0203322
         174        0.56    0.638391   0.0202204
         175         0.6    0.638171    0.020106
         176        0.72    0.638636   0.0199972
         177        0.68     0.63887   0.0198855
         178         0.6    0.638652    0.019775
         179         0.6    0.638436   0.0196657
         180         0.6    0.638222   0.0195576
         181         0.6    0.638011   0.0194507
         182         0.6    0.637802    0.019345
         183        0.56    0.637377   0.0192439
         184        0.56    0.636957   0.0191439
         185        0.56    0.636541    0.019045
         186        0.48    0.635699   0.0189612
         187        0.56    0.635294   0.0188641
         188        0.64    0.635319   0.0187638
         189        0.64    0.635344   0.0186645
         190        0.56    0.634947   0.0185705
         191        0.52    0.634346    0.018483
         192        0.48    0.633542   0.0184042
         193        0.44    0.632539   0.0183362
         194        0.36    0.631134   0.0182954
         195        0.36    0.629744   0.0182543
