#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.95136    -0.95136           0
           2   -0.959736   -0.955548  0.00296136
           3    -0.95166   -0.954252  0.00223995
           4   -0.955876   -0.954658  0.00171636
           5   -0.959836   -0.955694  0.00165631
           6   -0.954384   -0.955475  0.00139456
           7   -0.953236   -0.955155  0.00123149
           8   -0.966608   -0.956587  0.00171882
           9   -0.947216   -0.955546  0.00181603
          10   -0.958812   -0.955872  0.00166354
          11    -0.95878   -0.956137  0.00153317
          12   -0.959088   -0.956383  0.00142499
          13   -0.955972   -0.956351  0.00131573
          14    -0.95558   -0.956296   0.0012229
          15   -0.960744   -0.956593  0.00117678
          16   -0.959328   -0.956763  0.00111558
          17   -0.947388   -0.956212  0.00117842
          18   -0.959596     -0.9564  0.00112785
          19   -0.950592   -0.956094  0.00110914
          20   -0.955864   -0.956083  0.00105374
