#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.413341    0.413341           0
           2    0.391711    0.402526  0.00764728
           3    0.404239    0.403097  0.00511946
           4    0.389017    0.399577  0.00490254
           5    0.381034    0.395868  0.00513669
           6     0.36916    0.391417  0.00590211
           7    0.411558    0.394294  0.00571747
           8    0.360068    0.390016  0.00640649
           9    0.384068    0.389355  0.00572865
          10    0.400481    0.390468  0.00526271
          11    0.396871     0.39105  0.00481637
          12    0.389892    0.390953  0.00441598
          13    0.415169    0.392816  0.00445187
          14    0.392196    0.392772   0.0041341
          15    0.367618    0.391095  0.00418481
          16    0.392811    0.391202  0.00392463
          17    0.436095    0.393843  0.00449527
          18    0.383233    0.393253  0.00428401
          19     0.39021    0.393093  0.00406153
          20      0.3835    0.392614  0.00388667
