#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.002922   -0.002922           0
           2    0.004698    0.000888  0.00269408
           3    0.121476    0.041084    0.032869
           4    0.156224    0.069869   0.0350591
           5    -0.21283   0.0133292   0.0578278
           6   -0.166174   -0.016588   0.0553906
           7    0.549458   0.0642757   0.0886506
           8    0.238862    0.086099   0.0802105
           9     0.00944   0.0775813    0.071749
          10   -0.375102    0.032313   0.0775507
          11    0.219152   0.0492984   0.0723369
          12    -0.15364   0.0323868    0.068257
          13    0.098078     0.03744   0.0631933
          14   -0.169516   0.0226574   0.0603837
          15   -0.218942   0.0065508   0.0584668
          16   -0.295636  -0.0123359   0.0577827
          17   -0.013056  -0.0123782   0.0543837
          18    0.031652 -0.00993211   0.0514174
          19    0.107982 -0.00372611   0.0490843
          20   -0.011294  -0.0041045   0.0466315
