#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.478774    0.478774           0
           2    0.473508    0.476141  0.00186181
           3    0.504914    0.485732  0.00792872
           4    0.489865    0.486765  0.00601349
           5     0.47082    0.483576  0.00559282
           6    0.494517      0.4854  0.00494901
           7    0.495089    0.486784  0.00443136
           8    0.474402    0.485236  0.00413891
           9    0.495707      0.4864  0.00383907
          10    0.494621    0.487222   0.0035421
          11    0.497668    0.488171  0.00334497
          12    0.479603    0.487457   0.0031415
          13    0.512718      0.4894  0.00344884
          14    0.489038    0.489375   0.0032026
          15    0.481617    0.488857  0.00303056
          16    0.457256    0.486882  0.00342479
          17    0.476213    0.486255  0.00328034
          18    0.503481    0.487212  0.00323468
          19    0.462238    0.485897  0.00332077
          20    0.506001    0.486902  0.00330336
