#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.846996   -0.846996           0
           2   -0.847621   -0.847309 0.000221197
           3   -0.844198   -0.846272 0.000859458
           4   -0.847153   -0.846492 0.000672254
           5   -0.845392   -0.846272 0.000572646
           6    -0.84539   -0.846125 0.000495723
           7   -0.846147   -0.846128 0.000424915
           8   -0.846167   -0.846133 0.000371828
           9   -0.845755   -0.846091 0.000332876
          10   -0.847712   -0.846253 0.000336762
          11   -0.852012   -0.846777 0.000585551
          12      -0.841   -0.846295 0.000707486
          13    -0.85195    -0.84673 0.000775345
          14   -0.846899   -0.846742 0.000720057
          15   -0.843635   -0.846535 0.000701228
          16   -0.847844   -0.846617 0.000662152
          17   -0.848102   -0.846704 0.000628938
          18   -0.845412   -0.846632 0.000598079
          19   -0.845062    -0.84655 0.000572284
          20   -0.850056   -0.846725 0.000569882
