#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     -0.2884     -0.2884           0
           2     0.30112     0.00636    0.208427
           3    -0.46964   -0.152307    0.189976
           4     0.69554    0.059655    0.232372
           5     1.14062    0.275848    0.268234
           6    -0.22852    0.191787    0.236334
           7     1.10714    0.322551    0.235991
           8     0.57112    0.353623    0.208528
           9     0.57456    0.378171    0.186797
          10     0.53782    0.394136    0.168799
          11     0.64394    0.416845    0.154973
          12    -1.77972    0.233798    0.225599
          13     0.17496    0.229272     0.20829
          14    -0.13794    0.203043    0.195057
          15    -0.09284    0.183317    0.183048
          16    -0.62676    0.132688    0.178472
          17     0.95134    0.180844    0.174349
          18     0.59238    0.203707    0.166156
          19     1.81228    0.288368    0.177675
          20     1.50172    0.349036    0.178849
