#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.433525    0.433525           0
           2    0.424046    0.428786  0.00335143
           3    0.433931    0.430501  0.00263687
           4    0.428738     0.43006  0.00201415
           5    0.435939    0.431236  0.00192415
           6    0.434061    0.431707  0.00166008
           7    0.427811     0.43115  0.00151332
           8    0.428641    0.430837  0.00135627
           9    0.432677    0.431041  0.00122089
          10     0.43049    0.430986  0.00110004
          11    0.425305     0.43047  0.00111468
          12    0.436493    0.430972  0.00112918
          13    0.432236    0.431069   0.0010465
          14    0.434477    0.431312 0.000999663
          15    0.434208    0.431505 0.000951478
          16    0.440902    0.432093  0.00105784
          17    0.418421    0.431288  0.00126489
          18    0.432033     0.43133   0.0011953
          19    0.436733    0.431614  0.00116573
          20    0.427968    0.431432  0.00112161
