#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     24.4363     24.4363           0
           2     24.3488     24.3925   0.0309252
           3     25.0678     24.6176    0.184939
           4     24.1474     24.5001    0.172055
           5     25.5886     24.7178     0.23846
           6     24.6662     24.7092    0.198871
           7     25.3628     24.8026    0.191128
           8     23.8588     24.6846    0.200366
           9     24.4112     24.6542    0.180391
          10     24.9315     24.6819    0.164469
          11     24.1777     24.6361    0.155774
          12     25.1569     24.6795    0.148716
          13       25.53     24.7449    0.150982
          14     24.6788     24.7402    0.140271
          15     24.3508     24.7142    0.133301
          16     24.8411     24.7222    0.125205
          17     23.4577     24.6478    0.138178
          18     23.9645     24.6098    0.135616
          19     25.6054     24.6622    0.138231
          20     24.4897     24.6536    0.131588
