#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.892097   -0.892097           0
           2   -0.891752   -0.891924 0.000121905
           3   -0.892781    -0.89221 0.000246845
           4   -0.891669   -0.892075 0.000219083
           5   -0.893621   -0.892384 0.000327447
           6   -0.891737   -0.892276 0.000290087
           7   -0.894676   -0.892619 0.000403216
           8   -0.890923   -0.892407 0.000404707
           9    -0.89141   -0.892296  0.00037458
          10    -0.89338   -0.892405 0.000352453
          11   -0.890784   -0.892257  0.00034985
          12   -0.892101   -0.892244 0.000320938
          13   -0.893712   -0.892357 0.000315487
          14   -0.891338   -0.892284 0.000301227
          15   -0.892445   -0.892295 0.000281335
          16   -0.891122   -0.892222 0.000273131
          17   -0.890441   -0.892117 0.000276426
          18   -0.890795   -0.892044 0.000270647
          19   -0.893308    -0.89211 0.000264458
          20   -0.891447   -0.892077 0.000253304
