#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1       51.84       51.84           0
           2       51.84       51.84           0
           3       51.84       51.84           0
           4       70.56       56.52       4.053
           5       57.76      56.768     3.24998
           6       84.64     61.4133     5.03166
           7       92.16     65.8057     5.92769
           8         100       70.08     6.54889
           9         100     73.4044     6.61141
          10         100      76.064      6.4631
          11         100       78.24     6.23109
          12         100     80.0533     5.96986
          13         100     81.5877     5.70441
          14         100     82.9029     5.44645
          15         100     84.0427     5.20125
          16         100       85.04     4.97088
          17         100       85.92     4.75573
          18         100     86.7022      4.5554
          19         100     87.4021     4.36907
          20         100      88.032     4.19578
          21         100     88.6019      4.0345
          22         100       89.12     3.88424
          23         100      89.593     3.74405
          24         100     90.0267     3.61307
          25         100     90.4256      3.4905
          26         100     90.7938     3.37562
          27         100     91.1348     3.26777
          28         100     91.4514     3.16637
          29         100     91.7462     3.07087
          30         100     92.0213     2.98081
          31         100     92.2787     2.89575
          32         100       92.52     2.81529
          33         100     92.7467     2.73909
          34         100       92.96     2.66682
          35         100     93.1611      2.5982
          36         100     93.3511     2.53296
          37         100     93.5308     2.47087
          38         100     93.7011      2.4117
          39         100     93.8626     2.35527
          40         100      94.016     2.30138
          41         100      94.162     2.24987
          42         100      94.301     2.20059
          43         100     94.4335      2.1534
          44         100       94.56     2.10818
          45         100     94.6809     2.06479
          46         100     94.7965     2.02314
          47         100     94.9072     1.98312
          48         100     95.0133     1.94464
          49         100     95.1151     1.90762
          50         100     95.2128     1.87196
          51         100     95.3067     1.83761
          52         100     95.3969     1.80449
          53         100     95.4838     1.77253
          54         100     95.5674     1.74168
          55         100      95.648     1.71187
          56         100     95.7257     1.68307
          57         100     95.8007     1.65521
          58         100     95.8731     1.62825
          59         100     95.9431     1.60216
          60         100     96.0107     1.57688
          61         100     96.0761     1.55239
          62         100     96.1394     1.52864
          63         100     96.2006      1.5056
          64         100       96.26     1.48325
          65         100     96.3175     1.46154
          66         100     96.3733     1.44046
          67         100     96.4275     1.41998
          68         100       96.48     1.40007
          69         100      96.531     1.38071
          70         100     96.5806     1.36187
          71         100     96.6287     1.34354
          72         100     96.6756      1.3257
          73         100     96.7211     1.30832
          74         100     96.7654     1.29139
          75         100     96.8085     1.27489
          76         100     96.8505     1.25881
          77         100     96.8914     1.24312
          78         100     96.9313     1.22782
          79         100     96.9701      1.2129
          80         100      97.008     1.19833
          81         100     97.0449      1.1841
          82         100      97.081     1.17021
          83         100     97.1161     1.15664
          84         100     97.1505     1.14338
          85         100      97.184     1.13042
          86         100     97.2167     1.11775
          87         100     97.2487     1.10536
          88         100       97.28     1.09324
          89         100     97.3106     1.08138
          90         100     97.3404     1.06978
          91         100     97.3697     1.05842
          92         100     97.3983     1.04731
          93         100     97.4262     1.03642
          94         100     97.4536     1.02575
          95         100     97.4804     1.01531
          96         100     97.5067     1.00507
          97         100     97.5324    0.995037
          98         100     97.5576    0.985202
          99         100     97.5822    0.975559
         100         100     97.6064    0.966103
         101         100     97.6301    0.956828
         102         100     97.6533     0.94773
         103         100     97.6761    0.938802
         104         100     97.6985    0.930041
         105         100     97.7204    0.921442
         106         100     97.7419       0.913
         107         100      97.763    0.904711
         108         100     97.7837    0.896571
         109         100      97.804    0.888576
         110         100      97.824    0.880723
         111         100     97.8436    0.873006
         112         100     97.8629    0.865424
         113         100     97.8818    0.857972
         114         100     97.9004    0.850647
         115         100     97.9186    0.843446
         116         100     97.9366    0.836366
         117         100     97.9542    0.829403
         118         100     97.9715    0.822556
         119         100     97.9886     0.81582
         120         100     98.0053    0.809194
         121         100     98.0218    0.802674
         122         100      98.038    0.796258
         123         100      98.054    0.789945
         124         100     98.0697     0.78373
         125         100     98.0851    0.777612
         126         100     98.1003    0.771589
         127         100     98.1153    0.765659
         128         100       98.13    0.759819
         129         100     98.1445    0.754067
         130         100     98.1588    0.748401
         131         100     98.1728     0.74282
         132         100     98.1867    0.737322
         133         100     98.2003    0.731904
         134         100     98.2137    0.726565
         135         100      98.227    0.721304
         136         100       98.24    0.716118
         137         100     98.2528    0.711006
         138         100     98.2655    0.705967
         139         100      98.278    0.700998
         140         100     98.2903    0.696099
         141         100     98.3024    0.691267
         142         100     98.3144    0.686503
         143         100     98.3262    0.681803
         144         100     98.3378    0.677168
         145         100     98.3492    0.672594
         146         100     98.3605    0.668083
         147         100     98.3717    0.663631
         148         100     98.3827    0.659238
         149         100     98.3936    0.654903
         150         100     98.4043    0.650625
         151         100     98.4148    0.646402
         152         100     98.4253    0.642233
         153       92.16     98.3843     0.63934
         154       92.16     98.3439    0.636464
         155       92.16      98.304    0.633607
         156       92.16     98.2646    0.630769
         157       84.64     98.1778    0.632693
         158       77.44     98.0466    0.642158
         159       77.44      97.917    0.651066
         160          64      97.705    0.680632
         161       57.76     97.4569    0.720206
         162       57.76     97.2119    0.756299
         163       51.84     96.9335    0.801248
         164       46.24     96.6244    0.853907
         165       40.96      96.287    0.912944
         166       40.96     95.9537    0.966371
         167          36     95.5947      1.0251
         168       40.96     95.2695     1.06934
         169       40.96     94.9482     1.11025
         170          36     94.6014      1.1566
         171       46.24     94.3186     1.18391
         172       40.96     94.0084     1.21699
         173       46.24     93.7323     1.24089
         174       31.36     93.3738     1.28449
         175          36     93.0459     1.31833
         176       51.84     92.8118     1.33146
         177       51.84     92.5803     1.34391
         178       51.84     92.3515     1.35571
         179       51.84     92.1251      1.3669
         180          36     91.8133     1.39441
         181          36      91.505      1.4204
         182          36        91.2     1.44496
         183          36     90.8984     1.46821
         184       31.36     90.5748     1.49546
         185       31.36     90.2547     1.52125
         186       23.04     89.8933      1.5554
         187       31.36     89.5803     1.57826
         188       40.96     89.3217     1.59091
         189       40.96     89.0658     1.60294
         190       31.36     88.7621     1.62302
         191       27.04      88.439     1.64638
         192       23.04     88.0983     1.67267
         193       19.36     87.7422      1.7015
         194       12.96     87.3567     1.73585
         195       12.96     86.9752     1.76837
         196          16     86.6131     1.79605
         197          16     86.2546     1.82235
         198       19.36     85.9168     1.84419
         199          16     85.5654     1.86809
         200          16     85.2176     1.89086
         201       12.96     84.8581     1.91532
         202       19.36     84.5339     1.93309
         203       19.36     84.2128     1.95004
         204       19.36     83.8949     1.96623
         205       27.04     83.6176      1.9761
         206       31.36     83.3639     1.98272
         207       31.36     83.1127       1.989
         208       23.04     82.8238     2.00029
         209          16     82.5041     2.01611
         210       10.24       82.16     2.03567
         211        7.84     81.8078     2.05627
         212       10.24     81.4702     2.07409
         213        7.84     81.1245     2.09297
         214       10.24     80.7933     2.10923
         215        7.84      80.454     2.12654
         216        5.76     80.1081     2.14463
         217        2.56     79.7508     2.16431
         218       12.96     79.4444     2.17596
         219          16     79.1547     2.18523
         220          16     78.8676     2.19407
         221       19.36     78.5984      2.2006
         222       31.36     78.3856     2.20095
         223       46.24     78.2414      2.1958
         224       51.84     78.1236     2.18916
         225       51.84     78.0068     2.18254
         226       51.84      77.891     2.17595
         227       46.24     77.7515     2.17083
         228       57.76     77.6639     2.16308
         229       23.04     77.4253     2.16675
         230       27.04     77.2063     2.16837
         231       19.36     76.9558      2.1734
         232       12.96       76.68     2.18146
         233       31.36     76.4855     2.18075
         234       31.36     76.2926     2.17994
         235       27.04     76.0831     2.18072
         236       27.04     75.8753     2.18136
         237       23.04     75.6523     2.18352
         238       31.36     75.4662     2.18226
         239       27.04     75.2636     2.18251
         240       40.96     75.1207      2.1781
         241          36     74.9583      2.1751
         242          16     74.7147     2.17971
         243       27.04     74.5185     2.17955
         244       23.04     74.3075     2.18081
         245          16     74.0696     2.18485
         246       19.36     73.8472     2.18726
         247       10.24     73.5896     2.19351
         248       19.36      73.371     2.19554
         249          16     73.1406     2.19878
         250       27.04     72.9562      2.1977
         251       40.96     72.8287     2.19264
         252          36     72.6825     2.18881
         253       40.96     72.5572     2.18374
         254       40.96     72.4328     2.17869
         255       46.24       72.33     2.17256
         256       46.24     72.2281     2.16646
         257       51.84     72.1488     2.15949
         258          64     72.1172     2.15135
         259       70.56     72.1112     2.14305
         260          64       72.08     2.13503
         261          64      72.049     2.12708
         262          64     72.0183     2.11918
         263       70.56     72.0128     2.11113
         264       70.56     72.0073     2.10314
         265       70.56     72.0018     2.09521
         266       84.64     72.0493     2.08787
         267         100      72.154     2.08268
         268         100     72.2579      2.0775
         269         100      72.361     2.07233
         270         100     72.4634     2.06718
         271         100      72.565     2.06205
         272         100     72.6659     2.05694
         273         100      72.766     2.05184
         274         100     72.8654     2.04675
         275         100     72.9641     2.04169
         276         100      73.062     2.03664
         277         100     73.1593     2.03161
         278         100     73.2558     2.02659
         279         100     73.3517     2.02159
         280         100     73.4469     2.01661
         281         100     73.5414     2.01165
         282         100     73.6352      2.0067
         283         100     73.7283     2.00177
         284         100     73.8208     1.99686
         285         100     73.9127     1.99197
         286         100     74.0039     1.98709
         287         100     74.0945     1.98223
         288         100     74.1844     1.97739
         289         100     74.2738     1.97256
         290         100     74.3625     1.96775
         291         100     74.4506     1.96296
         292         100     74.5381     1.95819
         293         100      74.625     1.95343
         294         100     74.7113     1.94869
         295         100      74.797     1.94397
         296         100     74.8822     1.93927
         297         100     74.9667     1.93458
         298         100     75.0507     1.92991
         299         100     75.1342     1.92526
         300         100     75.2171     1.92063
         301         100     75.2994     1.91601
         302         100     75.3812     1.91141
         303         100     75.4624     1.90683
         304         100     75.5432     1.90226
         305         100     75.6233     1.89772
         306         100      75.703     1.89319
         307         100     75.7821     1.88867
         308         100     75.8608     1.88418
         309         100     75.9389      1.8797
         310         100     76.0165     1.87524
         311         100     76.0936     1.87079
         312         100     76.1703     1.86636
         313         100     76.2464     1.86195
         314         100      76.322     1.85756
         315         100     76.3972     1.85318
         316         100     76.4719     1.84882
         317         100     76.5461     1.84448
         318         100     76.6199     1.84015
         319         100     76.6932     1.83584
         320         100      76.766     1.83155
         321         100     76.8384     1.82727
         322         100     76.9103     1.82302
         323         100     76.9818     1.81877
         324         100     77.0528     1.81455
         325         100     77.1234     1.81034
         326         100     77.1936     1.80614
         327         100     77.2634     1.80196
         328         100     77.3327      1.7978
         329         100     77.4016     1.79366
         330         100     77.4701     1.78953
         331         100     77.5381     1.78542
         332         100     77.6058     1.78132
         333         100      77.673     1.77724
         334         100     77.7399     1.77318
         335         100     77.8063     1.76913
         336         100     77.8724      1.7651
