#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.40846     0.40846           0
           2    0.401048    0.404754  0.00262051
           3    0.399066    0.402858  0.00233432
           4     0.40441    0.403246   0.0017827
           5    0.400172    0.402631  0.00152854
           6    0.388168    0.400221  0.00254261
           7    0.399764    0.400156  0.00218022
           8    0.400596    0.400211  0.00190838
           9    0.410957    0.401405  0.00203589
          10    0.405545    0.401819  0.00187392
          11    0.395931    0.401283  0.00177837
          12    0.400514    0.401219  0.00163133
          13    0.420382    0.402693  0.00206717
          14    0.403914     0.40278  0.00192135
          15    0.395217    0.402276  0.00185825
          16    0.401802    0.402247  0.00174234
          17    0.411083    0.402766  0.00171563
          18    0.411585    0.403256  0.00168883
          19    0.396075    0.402878  0.00164169
          20    0.401495    0.402809  0.00156106
