#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.003276   -0.003276           0
           2    0.000266   -0.001505  0.00125229
           3     0.02946  0.00881667  0.00846886
           4   -0.008228   0.0045555  0.00734585
           5   -0.012948   0.0010548  0.00665878
           6   -0.002618 0.000442667  0.00557704
           7   -0.004872-0.000316571  0.00483173
           8    0.016282  0.00175825  0.00465196
           9    0.019678  0.00374933  0.00454123
          10    -0.02241   0.0011334  0.00478155
          11    0.004406  0.00143091  0.00435611
          12     -0.0164    -5.5e-05  0.00423896
          13   -0.001626-0.000175846  0.00391461
          14   -0.028978 -0.00223314  0.00414045
          15   -0.022888 -0.00361013  0.00408699
          16    0.008626 -0.00284537  0.00390244
          17   -0.031596 -0.00453659  0.00402269
          18    0.009166 -0.00377533  0.00387057
          19    0.024802 -0.00227126  0.00394829
          20   -0.007736  -0.0025445  0.00376032
