#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.012358   -0.012358           0
           2    0.030642    0.009142   0.0152028
           3    0.019864    0.012716   0.0105469
           4    0.103562   0.0354275   0.0211998
           5     0.04578    0.037498   0.0170606
           6     0.05686    0.040725   0.0145192
           7   -0.019248   0.0321574   0.0147579
           8    0.112498      0.0422   0.0159686
           9    -0.05523   0.0313744   0.0174828
          10     0.01802    0.030039   0.0157855
          11   -0.050378   0.0227284   0.0159537
          12     0.01112    0.021761   0.0146536
          13    0.072282   0.0256472   0.0140322
          14    0.036646   0.0264329   0.0130519
          15     0.04715    0.027814   0.0122546
          16   -0.078832   0.0211486   0.0131773
          17    0.017006   0.0209049   0.0124044
          18    0.021478   0.0209368   0.0117153
          19    0.016178   0.0206863   0.0111014
          20   -0.057816   0.0167612   0.0112188
