#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.419857    0.419857           0
           2    0.397677    0.408767  0.00784196
           3    0.413467    0.410334  0.00538215
           4    0.412386    0.410847  0.00406099
           5    0.403766    0.409431  0.00348695
           6    0.390038    0.406199  0.00414115
           7    0.406895    0.406298  0.00355075
           8    0.414521    0.407326  0.00325228
           9    0.419897    0.408723  0.00317675
          10    0.403646    0.408215  0.00289936
          11    0.405195    0.407941  0.00264874
          12     0.40639    0.407811  0.00243117
          13    0.417612    0.408565  0.00235815
          14    0.410293    0.408689  0.00219294
          15    0.397643    0.407952  0.00216686
          16    0.401685    0.407561  0.00206653
          17    0.411938    0.407818  0.00196095
          18    0.407498      0.4078  0.00185209
          19    0.398351    0.407303  0.00182016
          20    0.403897    0.407133  0.00173711
