#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.9497     -0.9497           0
           2   -0.940836   -0.945268   0.0031339
           3   -0.947936   -0.946157  0.00221186
           4   -0.947708   -0.946545  0.00169252
           5   -0.950016   -0.947239   0.0014896
           6    -0.95068   -0.947813   0.0013472
           7    -0.94916   -0.948005  0.00116841
           8   -0.950572   -0.948326  0.00106551
           9   -0.942732   -0.947704  0.00111375
          10     -0.9467   -0.947604  0.00100689
          11   -0.954604    -0.94824  0.00109819
          12     -0.9502   -0.948404  0.00101874
          13   -0.940176   -0.947771  0.00111985
          14   -0.947928   -0.947782  0.00103992
          15   -0.949208   -0.947877 0.000974924
          16   -0.953192   -0.948209 0.000968932
          17   -0.944816    -0.94801 0.000932268
          18   -0.947732   -0.947994 0.000880603
          19   -0.949624    -0.94808 0.000838423
          20   -0.944524   -0.947902 0.000815136
