#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.411128    0.411128           0
           2    0.402749    0.406938  0.00296254
           3    0.424361    0.412746  0.00513679
           4    0.409127    0.411841  0.00393147
           5    0.388772    0.407227  0.00518868
           6    0.422163    0.409717  0.00488468
           7    0.419516    0.411117  0.00438287
           8    0.395554    0.409171  0.00424481
           9    0.425887    0.411029  0.00415971
          10    0.415105    0.411436  0.00376365
          11    0.398449    0.410256  0.00360193
          12    0.391893    0.408725  0.00361222
          13     0.42548    0.410014  0.00355685
          14    0.423839    0.411002  0.00343714
          15    0.422532     0.41177  0.00329283
          16    0.383387    0.409996  0.00353269
          17    0.423097    0.410767  0.00340791
          18    0.424484    0.411529  0.00330268
          19    0.412462    0.411578  0.00312922
          20    0.401627    0.411081  0.00301205
