#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.073572    0.073572           0
           2   -0.083878   -0.005153    0.055667
           3    0.054744   0.0148127    0.040534
           4     0.18401    0.057112   0.0476037
           5   -0.011578    0.043374   0.0400162
           6   -0.015486    0.033564   0.0345284
           7   -0.097902   0.0147831   0.0343255
           8     0.15456   0.0322552   0.0341937
           9    0.024924   0.0314407   0.0304041
          10    0.174258   0.0457224   0.0305343
          11   -0.136936   0.0291171   0.0319562
          12   -0.011798   0.0257075   0.0294745
          13    -0.14176   0.0128254   0.0298901
          14     0.10037   0.0190786   0.0284017
          15    0.257222   0.0349548   0.0306258
          16   -0.086636   0.0273554   0.0296395
          17    0.030338   0.0275308   0.0278965
          18    0.001984   0.0261116   0.0263828
          19   -0.055104   0.0218371   0.0253381
          20    0.044122   0.0229513   0.0240957
