#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.354924    0.354924           0
           2    0.336357     0.34564  0.00656451
           3    0.352688    0.347989  0.00477821
           4    0.346804    0.347693  0.00359283
           5    0.344658    0.347086  0.00292509
           6    0.348744    0.347362  0.00245059
           7    0.335448     0.34566  0.00262587
           8    0.347871    0.345937  0.00231214
           9     0.35246    0.346662  0.00216585
          10    0.348601    0.346855  0.00195792
          11    0.345284    0.346713  0.00178513
          12    0.347691    0.346794  0.00163824
          13    0.344847    0.346644  0.00151905
          14    0.351775    0.347011  0.00145407
          15    0.337427    0.346372   0.0014909
          16    0.354427    0.346875  0.00148028
          17    0.342741    0.346632  0.00141304
          18     0.35277    0.346973  0.00137506
          19    0.333553    0.346267  0.00147297
          20    0.348584    0.346383  0.00140387
