sigma,mu,exp_H,error,acceptance
0.622674,0.807211,-0.452094,0.00178507,0.78395
0.622674,0.807211,-0.452094,0.00178507,0.78007
0.622674,0.807211,-0.452094,0.00178507,0.78458
0.622674,0.807211,-0.452094,0.00178507,0.78399
0.622674,0.807211,-0.452094,0.00178507,0.78283
0.622674,0.807211,-0.452094,0.00178507,0.78224
0.622674,0.807211,-0.452094,0.00178507,0.78078
0.622674,0.807211,-0.452094,0.00178507,0.78065
0.622674,0.807211,-0.452094,0.00178507,0.78598
0.622674,0.807211,-0.452094,0.00178507,0.78092
0.622674,0.807211,-0.452094,0.00178507,0.78638
0.622674,0.807211,-0.452094,0.00178507,0.78375
0.622674,0.807211,-0.452094,0.00178507,0.7832
0.622674,0.807211,-0.452094,0.00178507,0.78515
0.622674,0.807211,-0.452094,0.00178507,0.7818
0.622674,0.807211,-0.452094,0.00178507,0.78474
0.622674,0.807211,-0.452094,0.00178507,0.78396
0.622674,0.807211,-0.452094,0.00178507,0.78468
0.622674,0.807211,-0.452094,0.00178507,0.78216
0.622674,0.807211,-0.452094,0.00178507,0.78192
0.622674,0.807211,-0.452094,0.00178507,0.78373
0.622674,0.807211,-0.452094,0.00178507,0.78159
0.622674,0.807211,-0.452094,0.00178507,0.78347
0.622674,0.807211,-0.452094,0.00178507,0.78192
0.622674,0.807211,-0.452094,0.00178507,0.785
0.622674,0.807211,-0.452094,0.00178507,0.78643
0.622674,0.807211,-0.452094,0.00178507,0.78213
0.622674,0.807211,-0.452094,0.00178507,0.78295
0.622674,0.807211,-0.452094,0.00178507,0.78077
0.622674,0.807211,-0.452094,0.00178507,0.78078
0.622674,0.807211,-0.452094,0.00178507,0.78341
0.622674,0.807211,-0.452094,0.00178507,0.78272
0.622674,0.807211,-0.452094,0.00178507,0.78175
0.622674,0.807211,-0.452094,0.00178507,0.78084
0.622674,0.807211,-0.452094,0.00178507,0.7862
0.622674,0.807211,-0.452094,0.00178507,0.78409
0.622674,0.807211,-0.452094,0.00178507,0.78313
0.622674,0.807211,-0.452094,0.00178507,0.78442
0.622674,0.807211,-0.452094,0.00178507,0.78366
0.622674,0.807211,-0.452094,0.00178507,0.78282
0.622674,0.807211,-0.452094,0.00178507,0.78423
0.622674,0.807211,-0.452094,0.00178507,0.78344
0.622674,0.807211,-0.452094,0.00178507,0.78279
0.622674,0.807211,-0.452094,0.00178507,0.78229
0.622674,0.807211,-0.452094,0.00178507,0.7807
0.622674,0.807211,-0.452094,0.00178507,0.78182
0.622674,0.807211,-0.452094,0.00178507,0.78362
0.622674,0.807211,-0.452094,0.00178507,0.78155
0.622674,0.807211,-0.452094,0.00178507,0.78563
0.622674,0.807211,-0.452094,0.00178507,0.78163
