sigma,mu,exp_H,error,acceptance
0.623242,0.806443,-0.450895,0.00183623,0.78324
0.623242,0.806443,-0.450895,0.00183623,0.78378
0.623242,0.806443,-0.450895,0.00183623,0.78074
0.623242,0.806443,-0.450895,0.00183623,0.78094
0.623242,0.806443,-0.450895,0.00183623,0.78559
0.623242,0.806443,-0.450895,0.00183623,0.78243
0.623242,0.806443,-0.450895,0.00183623,0.78251
0.623242,0.806443,-0.450895,0.00183623,0.78277
0.623242,0.806443,-0.450895,0.00183623,0.78492
0.623242,0.806443,-0.450895,0.00183623,0.78196
0.623242,0.806443,-0.450895,0.00183623,0.78454
0.623242,0.806443,-0.450895,0.00183623,0.78341
0.623242,0.806443,-0.450895,0.00183623,0.78248
0.623242,0.806443,-0.450895,0.00183623,0.7813
0.623242,0.806443,-0.450895,0.00183623,0.78525
0.623242,0.806443,-0.450895,0.00183623,0.78616
0.623242,0.806443,-0.450895,0.00183623,0.78387
0.623242,0.806443,-0.450895,0.00183623,0.78302
0.623242,0.806443,-0.450895,0.00183623,0.78502
0.623242,0.806443,-0.450895,0.00183623,0.78574
0.623242,0.806443,-0.450895,0.00183623,0.78273
0.623242,0.806443,-0.450895,0.00183623,0.7825
0.623242,0.806443,-0.450895,0.00183623,0.78439
0.623242,0.806443,-0.450895,0.00183623,0.78168
0.623242,0.806443,-0.450895,0.00183623,0.78359
0.623242,0.806443,-0.450895,0.00183623,0.78237
0.623242,0.806443,-0.450895,0.00183623,0.78304
0.623242,0.806443,-0.450895,0.00183623,0.78548
0.623242,0.806443,-0.450895,0.00183623,0.78542
0.623242,0.806443,-0.450895,0.00183623,0.78533
0.623242,0.806443,-0.450895,0.00183623,0.78482
0.623242,0.806443,-0.450895,0.00183623,0.78627
0.623242,0.806443,-0.450895,0.00183623,0.78701
0.623242,0.806443,-0.450895,0.00183623,0.78441
0.623242,0.806443,-0.450895,0.00183623,0.78361
0.623242,0.806443,-0.450895,0.00183623,0.7838
0.623242,0.806443,-0.450895,0.00183623,0.78351
0.623242,0.806443,-0.450895,0.00183623,0.78206
0.623242,0.806443,-0.450895,0.00183623,0.78462
0.623242,0.806443,-0.450895,0.00183623,0.78269
0.623242,0.806443,-0.450895,0.00183623,0.7812
0.623242,0.806443,-0.450895,0.00183623,0.7813
0.623242,0.806443,-0.450895,0.00183623,0.78358
0.623242,0.806443,-0.450895,0.00183623,0.78372
0.623242,0.806443,-0.450895,0.00183623,0.78325
0.623242,0.806443,-0.450895,0.00183623,0.78623
0.623242,0.806443,-0.450895,0.00183623,0.78525
0.623242,0.806443,-0.450895,0.00183623,0.78366
0.623242,0.806443,-0.450895,0.00183623,0.78362
0.623242,0.806443,-0.450895,0.00183623,0.78235
