sigma,mu,exp_H,error,acceptance
0.619094,0.804201,-0.447115,0.00253509,0.78493
0.619386,0.804961,-0.446828,0.00194674,0.77998
0.619386,0.804961,-0.446828,0.00194674,0.78063
0.619386,0.804961,-0.446828,0.00194674,0.78064
0.620156,0.805008,-0.447726,0.00217469,0.78325
0.620278,0.8044,-0.444619,0.00266308,0.78194
0.620242,0.805204,-0.444725,0.00228369,0.78069
0.619887,0.805464,-0.444189,0.00259783,0.78108
0.619887,0.805464,-0.444189,0.00259783,0.78332
0.620147,0.806307,-0.447991,0.00287613,0.77906
0.620147,0.806307,-0.447991,0.00287613,0.77911
0.620147,0.806307,-0.447991,0.00287613,0.78239
0.620147,0.806307,-0.447991,0.00287613,0.7798
0.620147,0.806307,-0.447991,0.00287613,0.78258
0.620147,0.806307,-0.447991,0.00287613,0.78274
0.620147,0.806307,-0.447991,0.00287613,0.7789
0.620147,0.806307,-0.447991,0.00287613,0.78126
0.620147,0.806307,-0.447991,0.00287613,0.77739
0.620147,0.806307,-0.447991,0.00287613,0.77983
0.620147,0.806307,-0.447991,0.00287613,0.78299
0.620147,0.806307,-0.447991,0.00287613,0.78138
0.620147,0.806307,-0.447991,0.00287613,0.78265
0.620147,0.806307,-0.447991,0.00287613,0.78341
0.620147,0.806307,-0.447991,0.00287613,0.78476
0.620147,0.806307,-0.447991,0.00287613,0.7838
0.620147,0.806307,-0.447991,0.00287613,0.78401
0.62102,0.807036,-0.448559,0.00205239,0.78254
0.62102,0.807036,-0.448559,0.00205239,0.78175
0.621538,0.80653,-0.44807,0.00222902,0.78394
0.621538,0.80653,-0.44807,0.00222902,0.78427
0.621538,0.80653,-0.44807,0.00222902,0.78498
0.621538,0.80653,-0.44807,0.00222902,0.78293
0.621538,0.80653,-0.44807,0.00222902,0.7839
0.621525,0.805883,-0.44735,0.00271287,0.78305
0.621525,0.805883,-0.44735,0.00271287,0.78165
0.621525,0.805883,-0.44735,0.00271287,0.78192
0.621525,0.805883,-0.44735,0.00271287,0.7843
0.621525,0.805883,-0.44735,0.00271287,0.7833
0.621525,0.805883,-0.44735,0.00271287,0.78253
0.621525,0.805883,-0.44735,0.00271287,0.78031
0.621525,0.805883,-0.44735,0.00271287,0.78442
0.621525,0.805883,-0.44735,0.00271287,0.78333
0.621525,0.805883,-0.44735,0.00271287,0.78595
0.621525,0.805883,-0.44735,0.00271287,0.7817
0.621525,0.805883,-0.44735,0.00271287,0.7811
0.621525,0.805883,-0.44735,0.00271287,0.78135
0.621525,0.805883,-0.44735,0.00271287,0.78192
0.621525,0.805883,-0.44735,0.00271287,0.78299
0.621525,0.805883,-0.44735,0.00271287,0.78372
0.621525,0.805883,-0.44735,0.00271287,0.77995
