sigma,mu,exp_H,error,acceptance
0.909926,0.284299,-0.240691,0.00576466,0.74433
0.864881,0.279927,-0.220194,0.0062988,0.73375
0.913266,0.364466,-0.252351,0.00812562,0.75227
0.913266,0.364466,-0.252351,0.00812562,0.76641
0.913266,0.364466,-0.252351,0.00812562,0.72267
0.913299,0.403009,-0.269215,0.00687953,0.75367
0.857534,0.398549,-0.241031,0.00602766,0.74701
0.829181,0.412897,-0.246996,0.00539385,0.74283
0.829181,0.412897,-0.246996,0.00539385,0.70091
0.748321,0.385617,-0.17905,0.00570949,0.71706
