sigma,mu,exp_H,error,acceptance
0.610443,0.66186,-0.377938,0.00327691,0.79722
0.633668,0.614194,-0.337909,0.00382215,0.77409
0.729632,0.619024,-0.343352,0.00393946,0.77533
0.737722,0.697187,-0.357786,0.00650324,0.80202
0.737722,0.697187,-0.357786,0.00650324,0.77727
0.677404,0.752428,-0.424238,0.00251613,0.81638
0.677404,0.752428,-0.424238,0.00251613,0.79587
0.744602,0.746684,-0.361058,0.00913738,0.81783
0.697168,0.747855,-0.416015,0.00386368,0.81905
0.690483,0.674143,-0.380652,0.00395742,0.79709
