sigma,mu,exp_H,error,acceptance
0.622635,0.80645,-0.449693,0.00207066,0.78253
0.622635,0.80645,-0.449693,0.00207066,0.78521
0.622635,0.80645,-0.449693,0.00207066,0.78443
0.622635,0.80645,-0.449693,0.00207066,0.78217
0.622635,0.80645,-0.449693,0.00207066,0.7837
0.622635,0.80645,-0.449693,0.00207066,0.78728
0.622635,0.80645,-0.449693,0.00207066,0.78366
0.622635,0.80645,-0.449693,0.00207066,0.7831
0.623242,0.806443,-0.450895,0.00183623,0.78371
0.623242,0.806443,-0.450895,0.00183623,0.78548
0.623242,0.806443,-0.450895,0.00183623,0.7837
0.623242,0.806443,-0.450895,0.00183623,0.78314
0.623242,0.806443,-0.450895,0.00183623,0.7841
0.623242,0.806443,-0.450895,0.00183623,0.78123
0.623242,0.806443,-0.450895,0.00183623,0.78357
0.623242,0.806443,-0.450895,0.00183623,0.78478
0.623242,0.806443,-0.450895,0.00183623,0.78458
0.623242,0.806443,-0.450895,0.00183623,0.78282
0.623242,0.806443,-0.450895,0.00183623,0.78234
0.623242,0.806443,-0.450895,0.00183623,0.78576
0.623242,0.806443,-0.450895,0.00183623,0.78446
0.623242,0.806443,-0.450895,0.00183623,0.78173
0.623242,0.806443,-0.450895,0.00183623,0.78407
0.623242,0.806443,-0.450895,0.00183623,0.78616
0.623242,0.806443,-0.450895,0.00183623,0.78163
0.623242,0.806443,-0.450895,0.00183623,0.78264
0.623242,0.806443,-0.450895,0.00183623,0.78572
0.623242,0.806443,-0.450895,0.00183623,0.78473
0.623242,0.806443,-0.450895,0.00183623,0.78514
0.623242,0.806443,-0.450895,0.00183623,0.78294
0.623242,0.806443,-0.450895,0.00183623,0.78624
0.623242,0.806443,-0.450895,0.00183623,0.77827
0.623242,0.806443,-0.450895,0.00183623,0.78559
0.623242,0.806443,-0.450895,0.00183623,0.78387
0.623242,0.806443,-0.450895,0.00183623,0.78161
0.623242,0.806443,-0.450895,0.00183623,0.78416
0.623242,0.806443,-0.450895,0.00183623,0.78206
0.623242,0.806443,-0.450895,0.00183623,0.78539
0.623242,0.806443,-0.450895,0.00183623,0.78288
0.623242,0.806443,-0.450895,0.00183623,0.78525
0.623242,0.806443,-0.450895,0.00183623,0.78217
0.623242,0.806443,-0.450895,0.00183623,0.78459
0.623242,0.806443,-0.450895,0.00183623,0.78488
0.623242,0.806443,-0.450895,0.00183623,0.78534
0.623242,0.806443,-0.450895,0.00183623,0.78512
0.623242,0.806443,-0.450895,0.00183623,0.78467
0.623242,0.806443,-0.450895,0.00183623,0.78172
0.623242,0.806443,-0.450895,0.00183623,0.78291
0.623242,0.806443,-0.450895,0.00183623,0.78332
0.623242,0.806443,-0.450895,0.00183623,0.78423
