sigma,mu,exp_H,error,acceptance
0.62338,0.805429,-0.449506,0.00233675,0.78302
0.62338,0.805429,-0.449506,0.00233675,0.7841
0.62338,0.805429,-0.449506,0.00233675,0.78466
0.62338,0.805429,-0.449506,0.00233675,0.78287
0.62338,0.805429,-0.449506,0.00233675,0.78357
0.62338,0.805429,-0.449506,0.00233675,0.7841
0.62338,0.805429,-0.449506,0.00233675,0.7829
0.62338,0.805429,-0.449506,0.00233675,0.7865
0.62338,0.805429,-0.449506,0.00233675,0.78315
0.623439,0.806043,-0.449709,0.00248891,0.78489
0.623439,0.806043,-0.449709,0.00248891,0.78396
0.623439,0.806043,-0.449709,0.00248891,0.7837
0.623439,0.806043,-0.449709,0.00248891,0.78233
0.623439,0.806043,-0.449709,0.00248891,0.78395
0.623439,0.806043,-0.449709,0.00248891,0.78702
0.623439,0.806043,-0.449709,0.00248891,0.78279
0.623439,0.806043,-0.449709,0.00248891,0.78446
0.622635,0.80645,-0.449693,0.00207066,0.78116
0.622635,0.80645,-0.449693,0.00207066,0.78216
0.622635,0.80645,-0.449693,0.00207066,0.78053
0.622635,0.80645,-0.449693,0.00207066,0.78377
0.622635,0.80645,-0.449693,0.00207066,0.78347
0.622635,0.80645,-0.449693,0.00207066,0.78487
0.622635,0.80645,-0.449693,0.00207066,0.78477
0.622635,0.80645,-0.449693,0.00207066,0.78436
0.622635,0.80645,-0.449693,0.00207066,0.78524
0.622635,0.80645,-0.449693,0.00207066,0.78408
0.622635,0.80645,-0.449693,0.00207066,0.78586
0.622635,0.80645,-0.449693,0.00207066,0.78338
0.622635,0.80645,-0.449693,0.00207066,0.78411
0.622635,0.80645,-0.449693,0.00207066,0.78363
0.622635,0.80645,-0.449693,0.00207066,0.78551
0.622635,0.80645,-0.449693,0.00207066,0.78407
0.622635,0.80645,-0.449693,0.00207066,0.78617
0.622635,0.80645,-0.449693,0.00207066,0.78318
0.622635,0.80645,-0.449693,0.00207066,0.78788
0.622635,0.80645,-0.449693,0.00207066,0.78516
0.622635,0.80645,-0.449693,0.00207066,0.78438
0.622635,0.80645,-0.449693,0.00207066,0.784
0.622635,0.80645,-0.449693,0.00207066,0.78096
0.622635,0.80645,-0.449693,0.00207066,0.78513
0.622635,0.80645,-0.449693,0.00207066,0.78304
0.622635,0.80645,-0.449693,0.00207066,0.78452
0.622635,0.80645,-0.449693,0.00207066,0.78365
0.622635,0.80645,-0.449693,0.00207066,0.78359
0.622635,0.80645,-0.449693,0.00207066,0.78472
0.622635,0.80645,-0.449693,0.00207066,0.78317
0.622635,0.80645,-0.449693,0.00207066,0.78198
0.622635,0.80645,-0.449693,0.00207066,0.78506
0.622635,0.80645,-0.449693,0.00207066,0.78033
