sigma,mu,exp_H,error,acceptance
0.623242,0.806443,-0.450895,0.00183623,0.78315
0.623242,0.806443,-0.450895,0.00183623,0.78189
0.623242,0.806443,-0.450895,0.00183623,0.78333
0.623242,0.806443,-0.450895,0.00183623,0.78621
0.623242,0.806443,-0.450895,0.00183623,0.78406
0.623242,0.806443,-0.450895,0.00183623,0.78435
0.623242,0.806443,-0.450895,0.00183623,0.78398
0.623242,0.806443,-0.450895,0.00183623,0.78566
0.623242,0.806443,-0.450895,0.00183623,0.78389
0.623242,0.806443,-0.450895,0.00183623,0.78371
0.623242,0.806443,-0.450895,0.00183623,0.78258
0.623242,0.806443,-0.450895,0.00183623,0.78506
0.622674,0.807211,-0.452094,0.00178507,0.7841
0.622674,0.807211,-0.452094,0.00178507,0.78341
0.622674,0.807211,-0.452094,0.00178507,0.78226
0.622674,0.807211,-0.452094,0.00178507,0.78242
0.622674,0.807211,-0.452094,0.00178507,0.78062
0.622674,0.807211,-0.452094,0.00178507,0.78362
0.622674,0.807211,-0.452094,0.00178507,0.78239
0.622674,0.807211,-0.452094,0.00178507,0.78535
0.622674,0.807211,-0.452094,0.00178507,0.78392
0.622674,0.807211,-0.452094,0.00178507,0.781
0.622674,0.807211,-0.452094,0.00178507,0.78493
0.622674,0.807211,-0.452094,0.00178507,0.78393
0.622674,0.807211,-0.452094,0.00178507,0.78383
0.622674,0.807211,-0.452094,0.00178507,0.78293
0.622674,0.807211,-0.452094,0.00178507,0.78354
0.622674,0.807211,-0.452094,0.00178507,0.7866
0.622674,0.807211,-0.452094,0.00178507,0.78359
0.622674,0.807211,-0.452094,0.00178507,0.78456
0.622674,0.807211,-0.452094,0.00178507,0.7822
0.622674,0.807211,-0.452094,0.00178507,0.78433
0.622674,0.807211,-0.452094,0.00178507,0.78065
0.622674,0.807211,-0.452094,0.00178507,0.78794
0.622674,0.807211,-0.452094,0.00178507,0.7856
0.622674,0.807211,-0.452094,0.00178507,0.78268
0.622674,0.807211,-0.452094,0.00178507,0.78354
0.622674,0.807211,-0.452094,0.00178507,0.78057
0.622674,0.807211,-0.452094,0.00178507,0.78372
0.622674,0.807211,-0.452094,0.00178507,0.78353
0.622674,0.807211,-0.452094,0.00178507,0.78208
0.622674,0.807211,-0.452094,0.00178507,0.78089
0.622674,0.807211,-0.452094,0.00178507,0.7824
0.622674,0.807211,-0.452094,0.00178507,0.78512
0.622674,0.807211,-0.452094,0.00178507,0.78448
0.622674,0.807211,-0.452094,0.00178507,0.78604
0.622674,0.807211,-0.452094,0.00178507,0.78628
0.622674,0.807211,-0.452094,0.00178507,0.7853
0.622674,0.807211,-0.452094,0.00178507,0.78392
0.622674,0.807211,-0.452094,0.00178507,0.78566
