sigma,mu,exp_H,error,acceptance
0.625553,0.815468,-0.452069,0.00215535,0.78448
0.625553,0.815468,-0.452069,0.00215535,0.78419
0.625553,0.815468,-0.452069,0.00215535,0.78133
0.625553,0.815468,-0.452069,0.00215535,0.78337
0.625553,0.815468,-0.452069,0.00215535,0.7821
0.625553,0.815468,-0.452069,0.00215535,0.78245
0.625553,0.815468,-0.452069,0.00215535,0.78178
0.625553,0.815468,-0.452069,0.00215535,0.78243
0.625553,0.815468,-0.452069,0.00215535,0.78426
0.625553,0.815468,-0.452069,0.00215535,0.78601
0.625553,0.815468,-0.452069,0.00215535,0.78183
0.625553,0.815468,-0.452069,0.00215535,0.78487
0.625553,0.815468,-0.452069,0.00215535,0.78267
0.625553,0.815468,-0.452069,0.00215535,0.78268
0.625553,0.815468,-0.452069,0.00215535,0.78095
0.625553,0.815468,-0.452069,0.00215535,0.78219
0.625553,0.815468,-0.452069,0.00215535,0.78267
0.625553,0.815468,-0.452069,0.00215535,0.78563
0.625553,0.815468,-0.452069,0.00215535,0.78239
0.625553,0.815468,-0.452069,0.00215535,0.77985
0.625553,0.815468,-0.452069,0.00215535,0.78233
0.625553,0.815468,-0.452069,0.00215535,0.78431
0.625553,0.815468,-0.452069,0.00215535,0.78499
0.625553,0.815468,-0.452069,0.00215535,0.78293
0.625553,0.815468,-0.452069,0.00215535,0.78458
0.625553,0.815468,-0.452069,0.00215535,0.78283
0.625553,0.815468,-0.452069,0.00215535,0.78366
0.625553,0.815468,-0.452069,0.00215535,0.78516
0.625553,0.815468,-0.452069,0.00215535,0.78237
0.625553,0.815468,-0.452069,0.00215535,0.78585
0.625553,0.815468,-0.452069,0.00215535,0.78304
0.625553,0.815468,-0.452069,0.00215535,0.7805
0.625553,0.815468,-0.452069,0.00215535,0.7824
0.625553,0.815468,-0.452069,0.00215535,0.78445
0.625553,0.815468,-0.452069,0.00215535,0.78246
0.625553,0.815468,-0.452069,0.00215535,0.78469
0.625553,0.815468,-0.452069,0.00215535,0.78327
0.625553,0.815468,-0.452069,0.00215535,0.78023
0.625553,0.815468,-0.452069,0.00215535,0.78166
0.625553,0.815468,-0.452069,0.00215535,0.78574
0.625553,0.815468,-0.452069,0.00215535,0.78149
0.625553,0.815468,-0.452069,0.00215535,0.78332
0.625553,0.815468,-0.452069,0.00215535,0.78392
0.625553,0.815468,-0.452069,0.00215535,0.78579
0.625553,0.815468,-0.452069,0.00215535,0.78094
0.625553,0.815468,-0.452069,0.00215535,0.78263
0.625553,0.815468,-0.452069,0.00215535,0.78366
0.625553,0.815468,-0.452069,0.00215535,0.78195
0.625553,0.815468,-0.452069,0.00215535,0.78057
0.625553,0.815468,-0.452069,0.00215535,0.77959
0.625553,0.815468,-0.452069,0.00215535,0.78146
0.625553,0.815468,-0.452069,0.00215535,0.78452
0.625553,0.815468,-0.452069,0.00215535,0.78109
0.625553,0.815468,-0.452069,0.00215535,0.7833
0.625553,0.815468,-0.452069,0.00215535,0.78178
0.625553,0.815468,-0.452069,0.00215535,0.78399
0.625553,0.815468,-0.452069,0.00215535,0.7875
0.625553,0.815468,-0.452069,0.00215535,0.78147
0.625553,0.815468,-0.452069,0.00215535,0.78287
0.625553,0.815468,-0.452069,0.00215535,0.78285
0.625553,0.815468,-0.452069,0.00215535,0.78296
0.625553,0.815468,-0.452069,0.00215535,0.78277
0.625553,0.815468,-0.452069,0.00215535,0.7826
0.625553,0.815468,-0.452069,0.00215535,0.77924
0.625553,0.815468,-0.452069,0.00215535,0.78083
0.625553,0.815468,-0.452069,0.00215535,0.7853
0.625553,0.815468,-0.452069,0.00215535,0.78433
0.625553,0.815468,-0.452069,0.00215535,0.78352
0.625553,0.815468,-0.452069,0.00215535,0.78289
0.625553,0.815468,-0.452069,0.00215535,0.78163
0.625553,0.815468,-0.452069,0.00215535,0.78269
0.625553,0.815468,-0.452069,0.00215535,0.78484
0.625553,0.815468,-0.452069,0.00215535,0.78385
0.625553,0.815468,-0.452069,0.00215535,0.78179
0.625553,0.815468,-0.452069,0.00215535,0.78437
0.625553,0.815468,-0.452069,0.00215535,0.78602
0.625553,0.815468,-0.452069,0.00215535,0.78397
0.625553,0.815468,-0.452069,0.00215535,0.78167
0.625553,0.815468,-0.452069,0.00215535,0.78225
0.625553,0.815468,-0.452069,0.00215535,0.78218
0.625553,0.815468,-0.452069,0.00215535,0.78536
0.625553,0.815468,-0.452069,0.00215535,0.78472
0.625553,0.815468,-0.452069,0.00215535,0.78082
0.625553,0.815468,-0.452069,0.00215535,0.78264
0.625553,0.815468,-0.452069,0.00215535,0.78087
0.625553,0.815468,-0.452069,0.00215535,0.78499
0.625553,0.815468,-0.452069,0.00215535,0.78558
0.625553,0.815468,-0.452069,0.00215535,0.78161
0.625553,0.815468,-0.452069,0.00215535,0.78399
0.625553,0.815468,-0.452069,0.00215535,0.78365
0.625553,0.815468,-0.452069,0.00215535,0.78058
0.625553,0.815468,-0.452069,0.00215535,0.78154
0.625553,0.815468,-0.452069,0.00215535,0.78517
0.625553,0.815468,-0.452069,0.00215535,0.78245
0.625553,0.815468,-0.452069,0.00215535,0.78282
0.625553,0.815468,-0.452069,0.00215535,0.78319
0.625553,0.815468,-0.452069,0.00215535,0.78482
0.625553,0.815468,-0.452069,0.00215535,0.78253
0.625553,0.815468,-0.452069,0.00215535,0.7806
0.625553,0.815468,-0.452069,0.00215535,0.78471
