#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.426802    0.426802           0
           2    0.442021    0.434412  0.00538082
           3    0.453622    0.440815  0.00634065
           4     0.45271    0.443789  0.00540802
           5    0.452375    0.445506  0.00459095
           6    0.444511     0.44534  0.00382878
           7    0.431932    0.443425  0.00373028
           8    0.426233    0.441276  0.00383335
           9    0.433379    0.440398  0.00350641
          10    0.439273    0.440286  0.00315758
          11    0.452481    0.441394  0.00305896
          12    0.440196    0.441294  0.00280568
          13    0.436739    0.440944  0.00261165
          14    0.442286     0.44104  0.00242686
          15    0.455489    0.442003  0.00244878
          16    0.440397    0.441903  0.00229779
          17      0.4222    0.440744  0.00243745
          18    0.451014    0.441314  0.00236788
          19    0.441682    0.441334  0.00224333
          20    0.450849    0.441809  0.00218103
