#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.206452    0.206452           0
           2    0.212174    0.209313  0.00202291
           3    0.210782    0.209803  0.00140665
           4     0.21107     0.21012  0.00109008
           5    0.212895    0.210675  0.00100351
           6    0.208371    0.210291 0.000906742
           7    0.211661    0.210486  0.00079807
           8    0.211077     0.21056 0.000701715
           9     0.20794    0.210269 0.000681492
          10    0.206868    0.209929 0.000693046
          11     0.21035    0.209967 0.000631097
          12    0.210074    0.209976 0.000578568
          13    0.203864    0.209506  0.00069946
          14    0.205583    0.209226 0.000703381
          15    0.209547    0.209247 0.000656815
          16    0.211945    0.209416 0.000637033
          17     0.21145    0.209535 0.000610692
          18    0.205951    0.209336 0.000608364
          19    0.210607    0.209403  0.00058001
          20     0.20701    0.209284 0.000563215
