#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.78173     1.78173           0
           2     1.87832     1.83002   0.0341496
           3      1.7928     1.81761   0.0249188
           4     1.85407     1.82673   0.0202873
           5     1.82041     1.82546   0.0162691
           6     1.79865       1.821   0.0141579
           7      1.8206     1.82094   0.0121354
           8     1.76182     1.81355     0.01267
           9     1.81451     1.81366   0.0112627
          10     1.78731     1.81102   0.0104401
          11     1.81269     1.81117  0.00949211
          12      1.8162     1.81159  0.00871033
          13     1.88403     1.81716  0.00965941
          14     1.77716     1.81431  0.00938263
          15     1.83088     1.81541  0.00882192
          16     1.83016     1.81633  0.00831857
          17     1.84032     1.81774  0.00794799
          18     1.87603     1.82098   0.0081395
          19     1.77521     1.81857  0.00805973
          20     1.86526     1.82091  0.00798762
