#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.242568    0.242568           0
           2    0.244356    0.243462 0.000632293
           3    0.245857    0.244261 0.000776225
           4    0.247668    0.245112 0.000939796
           5     0.24276    0.244642 0.000861595
           6    0.243249     0.24441 0.000748601
           7    0.242113    0.244082  0.00070991
           8    0.244982    0.244194 0.000630028
           9    0.241434    0.243888 0.000630254
          10    0.242955    0.243794 0.000574091
          11    0.245757    0.243973 0.000548919
          12    0.243516    0.243935 0.000504494
          13    0.242142    0.243797 0.000484159
          14    0.245365    0.243909 0.000462353
          15    0.242882     0.24384  0.00043657
          16    0.246001    0.243975 0.000429662
          17    0.243847    0.243968 0.000404454
          18    0.244208    0.243981 0.000382205
          19    0.243107    0.243935 0.000364849
          20    0.242958    0.243886 0.000349861
