#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.210582    0.210582           0
           2     0.21354    0.212061  0.00104581
           3    0.276428    0.233517   0.0175323
           4    0.202656    0.225802   0.0147494
           5    0.237984    0.228238   0.0119991
           6    0.211636    0.225471   0.0103134
           7    0.227144     0.22571  0.00884279
           8    0.221606    0.225197  0.00775231
           9     0.24989    0.227941  0.00736046
          10    0.236926    0.228839  0.00667903
          11    0.185486    0.224898  0.00714061
          12    0.218274    0.224346  0.00656686
          13    0.230908    0.224851  0.00608109
          14    0.195322    0.222742  0.00600137
          15    0.210654    0.221936  0.00565512
          16    0.204734    0.220861   0.0054029
          17    0.216308    0.220593  0.00509172
          18    0.274132    0.223567  0.00561075
          19    0.273112    0.226175  0.00589032
          20     0.27339    0.228536  0.00605041
