#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.473478    0.473478           0
           2    0.480617    0.477048  0.00252403
           3    0.491219    0.481771   0.0042079
           4     0.47015    0.478866  0.00403621
           5    0.494321    0.481957   0.0042508
           6    0.464134    0.478986   0.0044611
           7    0.476271    0.478598  0.00384063
           8    0.457297    0.475936  0.00418291
           9    0.482197    0.476632  0.00377556
          10    0.472437    0.476212  0.00342123
          11    0.459624    0.474704  0.00342646
          12    0.482922    0.475389  0.00320863
          13    0.452786     0.47365   0.0034004
          14    0.471501    0.473497  0.00316098
          15    0.462149     0.47274  0.00303943
          16    0.476109    0.472951  0.00285675
          17    0.459471    0.472158  0.00279658
          18    0.499547     0.47368  0.00302701
          19    0.474756    0.473736  0.00286822
          20    0.504306    0.475265   0.0031055
