#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.032304    0.032304           0
           2     0.03631    0.034307  0.00141633
           3    0.032048    0.033554  0.00112675
           4    0.027828   0.0321225  0.00150034
           5    0.030958   0.0318896  0.00121822
           6    0.038354    0.032967  0.00141348
           7    0.022402   0.0314577  0.00184943
           8    0.027862   0.0310083  0.00167197
           9    0.036698   0.0316404  0.00160126
          10    0.038914   0.0323678  0.00159782
          11     0.03701   0.0327898  0.00150726
          12    0.032536   0.0327687  0.00138181
          13    0.029488   0.0325163  0.00129835
          14    0.034664   0.0326697  0.00121464
          15    0.029826   0.0324801  0.00114837
          16    0.036434   0.0327272  0.00110286
          17    0.031072   0.0326299  0.00104228
          18     0.03446   0.0327316 0.000989319
          19    0.036546   0.0329323 0.000957403
          20    0.034226    0.032997 0.000911715
