#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.411429    0.411429           0
           2    0.429192     0.42031  0.00627993
           3    0.420769    0.420463  0.00418848
           4    0.438819    0.425052  0.00506581
           5    0.441268    0.428295  0.00498377
           6    0.426484    0.427993  0.00416228
           7    0.440501     0.42978  0.00393252
           8    0.436799    0.430658  0.00353748
           9    0.398591    0.427095  0.00460125
          10    0.434886    0.427874  0.00420657
          11    0.430814    0.428141  0.00383264
          12    0.444519    0.429506  0.00374839
          13      0.4185    0.428659  0.00355438
          14    0.466603    0.431369  0.00420883
          15    0.456774    0.433063  0.00425539
          16    0.445282    0.433827  0.00405737
          17    0.436238    0.433969  0.00382118
          18    0.435197    0.434037   0.0036095
          19    0.440408    0.434372  0.00343507
          20    0.426861    0.433997  0.00328378
