#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.441718    0.441718           0
           2    0.416855    0.429286  0.00879024
           3    0.437285    0.431953   0.0062515
           4    0.447198    0.435764  0.00573394
           5    0.432843     0.43518  0.00461682
           6    0.434253    0.435025  0.00384993
           7    0.447853    0.436858  0.00371052
           8    0.417993      0.4345  0.00392514
           9    0.440669    0.435185  0.00354837
          10    0.452658    0.436933   0.0035981
          11    0.434047     0.43667  0.00328055
          12    0.463024    0.438866  0.00366938
          13    0.439285    0.438899  0.00338726
          14    0.450063    0.439696  0.00323782
          15    0.410545    0.437753   0.0035577
          16    0.438925    0.437826   0.0033361
          17    0.412376    0.436329  0.00345948
          18    0.445999    0.436866  0.00330874
          19    0.417617    0.435853  0.00328604
          20    0.450658    0.436593  0.00320403
