#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.38004     0.38004           0
           2     0.37704     0.37854  0.00106088
           3    0.382705    0.379928  0.00133604
           4    0.382892    0.380669  0.00118981
           5    0.369313    0.378398  0.00224345
           6    0.381878    0.378978  0.00194306
           7      0.3775    0.378767   0.0016769
           8    0.377907    0.378659  0.00147073
           9     0.37642     0.37841   0.0013282
          10    0.391238    0.379693  0.00170584
          11    0.379825    0.379705  0.00155081
          12    0.376569    0.379444  0.00144342
          13    0.388292    0.380125  0.00148421
          14    0.381724    0.380239  0.00138259
          15    0.386593    0.380662  0.00135377
          16    0.385867    0.380988  0.00130765
          17    0.381878     0.38104  0.00123177
          18    0.379336    0.380945  0.00116698
          19    0.384018    0.381107  0.00111671
          20    0.385857    0.381345  0.00108583
