#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.695996   -0.695996           0
           2    -0.69738   -0.696688 0.000489318
           3   -0.695456   -0.696277 0.000467809
           4   -0.695376   -0.696052 0.000401475
           5    -0.69924    -0.69669  0.00065451
           6   -0.699824   -0.697212 0.000724504
           7   -0.698772   -0.697435 0.000654382
           8   -0.699968   -0.697751 0.000644657
           9    -0.69582   -0.697537 0.000607702
          10    -0.70066   -0.697849 0.000622028
          11   -0.698904   -0.697945 0.000572824
          12   -0.697228   -0.697885 0.000528196
          13   -0.696576   -0.697785 0.000497076
          14   -0.697536   -0.697767 0.000461887
          15   -0.696928   -0.697711 0.000434467
          16   -0.698072   -0.697733 0.000407899
          17   -0.698296   -0.697767 0.000385244
          18   -0.696148   -0.697677 0.000374189
          19    -0.69616   -0.697597 0.000362909
          20    -0.70036   -0.697735 0.000370129
