#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.624218   -0.624218           0
           2   -0.626135   -0.625176 0.000677818
           3   -0.624887    -0.62508 0.000458693
           4    -0.62432    -0.62489 0.000381337
           5   -0.623372   -0.624586 0.000408406
           6   -0.626501   -0.624905 0.000447967
           7   -0.627397   -0.625261 0.000506053
           8   -0.626844   -0.625459 0.000479912
           9   -0.624056   -0.625303 0.000451202
          10   -0.623418   -0.625115 0.000443732
          11   -0.626844   -0.625272 0.000430346
          12   -0.624787   -0.625231 0.000396377
          13   -0.624046    -0.62514 0.000376222
          14   -0.626763   -0.625256 0.000366774
          15   -0.621826   -0.625027 0.000407439
          16   -0.625203   -0.625038 0.000382121
          17   -0.625905   -0.625089 0.000363028
          18   -0.626864   -0.625188 0.000356002
          19   -0.624576   -0.625156  0.00033872
          20    -0.62531   -0.625164 0.000321872
