#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.052878    0.052878           0
           2    0.069936    0.061407  0.00603091
           3    0.072936     0.06525   0.0051001
           4    0.069588   0.0663345   0.0039387
           5     0.05759   0.0645856  0.00351788
           6     0.05923    0.063693   0.0030427
           7    0.060874   0.0632903  0.00263454
           8    0.071996   0.0643785  0.00251997
           9    0.079596   0.0660693  0.00274932
          10    0.053684   0.0648308  0.00273919
          11    0.064604   0.0648102  0.00249025
          12    0.056142   0.0640878  0.00238519
          13     0.06052   0.0638134  0.00221745
          14     0.06516   0.0639096  0.00206115
          15    0.061476   0.0637473  0.00193011
          16    0.047542   0.0627345  0.00205814
          17    0.044452   0.0616591  0.00220018
          18    0.082424   0.0628127  0.00236109
          19    0.056396   0.0624749  0.00226084
          20     0.05292   0.0619972   0.0021977
