#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.35284     0.35284           0
           2    0.335995    0.344418  0.00595564
           3    0.357072    0.348636  0.00525607
           4    0.346624    0.348133  0.00396603
           5    0.341581    0.346823  0.00338235
           6     0.35205    0.347694   0.0029287
           7    0.332804    0.345567   0.0031906
           8    0.347235    0.345775  0.00279858
           9    0.349191    0.346155  0.00251323
          10    0.350953    0.346635  0.00230726
          11    0.343504     0.34635  0.00211499
          12    0.350084    0.346661   0.0019615
          13    0.342124    0.346312  0.00184141
          14    0.351493    0.346682  0.00174667
          15    0.342011    0.346371  0.00165775
          16    0.353801    0.346835  0.00161788
          17    0.342634    0.346588  0.00154147
          18     0.35489    0.347049  0.00152327
          19    0.338817    0.346616  0.00150345
          20    0.355524    0.347061   0.0014928
