sigma,mu,exp_H,error,acceptance
0.6195,0.795212,-0.445904,0.00173895,0.57631
0.6195,0.795212,-0.446186,0.00192847,0.576885
0.6195,0.795212,-0.444912,0.00162058,0.57878
0.621605,0.804515,-0.441744,0.00177175,0.578635
0.616148,0.800428,-0.447479,0.00155424,0.577805
0.610834,0.809945,-0.445514,0.00162624,0.573915
0.61083,0.801285,-0.443508,0.0017656,0.573545
0.61083,0.801285,-0.44563,0.00168012,0.57343
0.61083,0.801285,-0.444236,0.00171835,0.572965
0.603204,0.809528,-0.44189,0.00157786,0.57194
0.60411,0.811675,-0.440122,0.00167512,0.572935
0.60411,0.811675,-0.443967,0.00165068,0.565885
0.609431,0.80193,-0.445104,0.00204035,0.574875
0.617081,0.805107,-0.446334,0.00186001,0.5804
0.626826,0.803184,-0.445134,0.00180337,0.578775
0.634586,0.799955,-0.444444,0.00187153,0.583815
0.634586,0.799955,-0.446935,0.00195557,0.580255
0.634586,0.799955,-0.445739,0.00192114,0.582065
0.634586,0.799955,-0.444596,0.00209434,0.58262
0.634586,0.799955,-0.443305,0.00173159,0.58273
0.643257,0.799875,-0.439796,0.00211138,0.58586
0.635304,0.808723,-0.440531,0.00201012,0.583735
0.635304,0.808723,-0.441495,0.00213771,0.585255
0.633386,0.809634,-0.445085,0.00196417,0.585245
0.630457,0.803301,-0.443366,0.00176318,0.58225
0.630457,0.803301,-0.445049,0.0018867,0.581315
0.630457,0.803301,-0.441419,0.00192293,0.581365
0.630457,0.803301,-0.444117,0.00164251,0.585505
0.638597,0.805744,-0.44419,0.00206111,0.585775
0.634148,0.797648,-0.443208,0.00201119,0.582475
0.624578,0.807535,-0.443703,0.00171337,0.580895
0.624578,0.807535,-0.442827,0.00174007,0.582095
0.62333,0.805054,-0.445243,0.00178191,0.580315
0.62333,0.805054,-0.445237,0.00175111,0.582565
0.619246,0.79513,-0.446307,0.00185662,0.57726
0.619246,0.79513,-0.445292,0.0017597,0.57521
0.622811,0.789101,-0.44366,0.00157215,0.57826
0.630182,0.782876,-0.441406,0.0018149,0.57624
0.63477,0.777123,-0.439997,0.00183723,0.57804
0.632026,0.779928,-0.444059,0.00168307,0.577085
0.629703,0.786776,-0.442909,0.00182465,0.579175
0.621044,0.787833,-0.445098,0.00183171,0.575375
0.621044,0.787833,-0.442756,0.00178884,0.57643
0.624333,0.781453,-0.444033,0.00141445,0.5751
0.632775,0.77871,-0.442938,0.00176067,0.578255
0.623612,0.774705,-0.441538,0.00175792,0.57398
0.623612,0.774705,-0.444441,0.00177523,0.57364
0.623612,0.774705,-0.442041,0.00144706,0.573395
0.616825,0.782459,-0.441796,0.00160669,0.573395
0.620294,0.786957,-0.442843,0.0017724,0.577485
