sigma,mu,exp_H,error,acceptance
0.63884,0.806137,-0.441354,0.00197858,0.58874
0.63682,0.815812,-0.442802,0.00207766,0.585215
0.636634,0.825067,-0.438717,0.00226371,0.5864
0.636634,0.825067,-0.441384,0.00221606,0.588965
0.636634,0.825067,-0.436221,0.00252723,0.588985
0.636634,0.825067,-0.439543,0.00260264,0.584325
0.636613,0.821393,-0.439748,0.00207495,0.587585
0.629341,0.815485,-0.446211,0.00187081,0.582815
0.629341,0.815485,-0.443476,0.00198717,0.58454
0.629341,0.815485,-0.443093,0.00225005,0.58267
0.637229,0.808921,-0.441739,0.00200815,0.586235
0.646827,0.811763,-0.438402,0.00219647,0.58887
0.646142,0.803814,-0.440061,0.0022342,0.587805
0.646142,0.803814,-0.440618,0.00220736,0.589435
0.637491,0.803138,-0.444039,0.00188532,0.58518
0.637491,0.803138,-0.441165,0.00202456,0.584065
0.632931,0.79406,-0.443783,0.00195602,0.580745
0.632931,0.79406,-0.444895,0.00178675,0.57758
0.631726,0.790829,-0.444567,0.00177935,0.5804
0.627304,0.798793,-0.44435,0.00197386,0.58066
0.627304,0.798793,-0.448672,0.00159172,0.583665
0.627304,0.798793,-0.443357,0.00186421,0.586015
0.620736,0.800873,-0.443329,0.00188659,0.579075
0.620736,0.800873,-0.443086,0.00212497,0.576305
0.620736,0.800873,-0.443816,0.00185932,0.576635
0.615394,0.801881,-0.448742,0.00180721,0.57641
0.614601,0.80427,-0.443237,0.00175182,0.57865
0.614601,0.80427,-0.445725,0.00181521,0.570795
0.614601,0.80427,-0.449163,0.00164583,0.57406
0.614601,0.80427,-0.444284,0.00193911,0.573965
0.610513,0.797159,-0.444836,0.0020718,0.57273
0.610513,0.797159,-0.446586,0.00172599,0.578885
0.610513,0.797159,-0.443666,0.00157028,0.568995
0.610513,0.797159,-0.443189,0.00182145,0.56929
0.610513,0.797159,-0.445075,0.00156446,0.57273
0.610513,0.797159,-0.446531,0.00163162,0.57222
0.610513,0.797159,-0.442867,0.00171281,0.57062
0.607814,0.791037,-0.446481,0.00152194,0.573515
0.607814,0.791037,-0.444971,0.0016122,0.574785
0.615339,0.79892,-0.443553,0.00179313,0.57552
0.624736,0.796422,-0.446206,0.00163404,0.577965
0.621762,0.805465,-0.443244,0.00180207,0.58006
0.619858,0.811241,-0.446207,0.00166466,0.579395
0.619126,0.809448,-0.448985,0.00165488,0.579825
0.620721,0.801849,-0.44361,0.0016658,0.57823
0.620721,0.801849,-0.444521,0.00177728,0.57737
0.620721,0.801849,-0.447345,0.00184855,0.57557
0.615335,0.799111,-0.44461,0.00172142,0.57436
0.615335,0.799111,-0.446077,0.00164245,0.580955
0.615335,0.799111,-0.443894,0.00149425,0.580055
