sigma,mu,exp_H,error,acceptance
0.62453,0.806616,-0.445178,0.00169647,0.578895
0.62453,0.806616,-0.444848,0.00140789,0.5759
0.62453,0.806616,-0.44611,0.00192205,0.577615
0.62453,0.806616,-0.443805,0.00159266,0.585635
0.62453,0.806616,-0.444843,0.0017825,0.58119
0.62453,0.806616,-0.444086,0.00190649,0.58073
0.63398,0.806248,-0.444145,0.00194069,0.583975
0.641906,0.804032,-0.439935,0.00195767,0.5845
0.638108,0.812917,-0.442085,0.00235616,0.587465
0.638108,0.812917,-0.44082,0.00183132,0.58929
0.638108,0.812917,-0.438501,0.00211455,0.587415
0.639127,0.817097,-0.440579,0.00191914,0.585925
0.639127,0.817097,-0.439018,0.00199985,0.590405
0.641817,0.820694,-0.439406,0.00194089,0.590405
0.641817,0.820694,-0.442892,0.00220016,0.590195
0.641817,0.820694,-0.437034,0.00220385,0.58981
0.632956,0.818212,-0.441933,0.00229958,0.583865
0.627469,0.825489,-0.442763,0.00207586,0.583885
0.628313,0.825091,-0.44038,0.00262276,0.58301
0.628313,0.825091,-0.442086,0.00200126,0.580815
0.628313,0.825091,-0.443637,0.00188135,0.58277
0.626678,0.830516,-0.443289,0.00195192,0.585385
0.626678,0.830516,-0.441978,0.0022967,0.58701
0.626678,0.830516,-0.440727,0.0022687,0.58416
0.630768,0.825918,-0.440792,0.00200528,0.58612
0.630768,0.825918,-0.438087,0.00248998,0.585325
0.630768,0.825918,-0.441223,0.00250902,0.58693
0.630768,0.825918,-0.43734,0.00220821,0.58228
0.625846,0.824629,-0.440917,0.00201876,0.583745
0.625846,0.824629,-0.441379,0.00222988,0.5783
0.620965,0.829932,-0.442373,0.00190098,0.582695
0.620965,0.829932,-0.43881,0.00208792,0.583495
0.623303,0.824326,-0.441347,0.00182398,0.582295
0.622394,0.814593,-0.443246,0.00187447,0.58174
0.626112,0.805502,-0.444656,0.00188603,0.582625
0.632722,0.803119,-0.445156,0.00174617,0.583785
0.632722,0.803119,-0.445061,0.0017718,0.581525
0.632722,0.803119,-0.442462,0.00204627,0.586815
0.636173,0.803825,-0.440933,0.00203562,0.58541
0.633989,0.804225,-0.443345,0.00193405,0.58431
0.625604,0.794536,-0.444642,0.00163583,0.57981
0.623753,0.79087,-0.445303,0.00166814,0.57743
0.623753,0.79087,-0.445742,0.00173987,0.57656
0.629917,0.788146,-0.446492,0.00158719,0.579455
0.629917,0.788146,-0.442757,0.00172576,0.584315
0.623012,0.790494,-0.443324,0.00202573,0.579755
0.614711,0.793951,-0.447507,0.00184504,0.57421
0.609771,0.784551,-0.44235,0.00164664,0.57114
0.609771,0.784551,-0.442109,0.00154441,0.57037
0.601762,0.782541,-0.444579,0.00166187,0.56979
