sigma,mu,exp_H,error,acceptance
0.708886,0.733598,-0.396108,0.00328245,0.56461
0.708886,0.733598,-0.398647,0.00302538,0.55239
0.630709,0.74842,-0.431773,0.00187642,0.568515
0.631963,0.761192,-0.438716,0.00152252,0.57149
0.631963,0.761192,-0.437997,0.00160623,0.554225
0.631963,0.761192,-0.440107,0.00149786,0.5513
0.674088,0.828083,-0.421239,0.00305944,0.600275
0.644382,0.82265,-0.4352,0.00194469,0.590465
0.644382,0.82265,-0.437516,0.00238141,0.612195
0.644382,0.82265,-0.441024,0.00237554,0.604095
0.644382,0.82265,-0.439094,0.0021897,0.53971
0.574849,0.891474,-0.39472,0.00257608,0.54633
0.653993,0.889934,-0.392698,0.00349403,0.600575
0.653993,0.889934,-0.39838,0.00308688,0.554185
0.653993,0.889934,-0.398694,0.0031937,0.633565
0.636345,0.857244,-0.430878,0.00208857,0.59007
0.636345,0.857244,-0.427584,0.00262943,0.55177
0.605568,0.820456,-0.440658,0.00188327,0.57416
0.583398,0.796146,-0.439919,0.0016565,0.559255
0.583398,0.796146,-0.437454,0.00141034,0.552595
