sigma,mu,exp_H,error,acceptance
0.679376,0.750209,-0.41806,0.00235688,0.574305
0.70876,0.785173,-0.396839,0.00359616,0.5908
0.634874,0.828346,-0.438454,0.00190186,0.587985
0.634874,0.828346,-0.44287,0.00211705,0.58957
0.634874,0.828346,-0.438843,0.00210891,0.5646
0.634874,0.828346,-0.438622,0.0025262,0.53908
0.6058,0.758398,-0.434947,0.00161221,0.56528
0.650438,0.751635,-0.429691,0.00175065,0.570115
0.650438,0.751635,-0.431965,0.00186683,0.554935
0.556882,0.791421,-0.411917,0.0023491,0.54366
0.556882,0.791421,-0.410421,0.00239039,0.532215
0.556882,0.791421,-0.409395,0.0024717,0.46837
0.613841,0.789387,-0.441015,0.00167251,0.570895
0.638374,0.777704,-0.439498,0.00195126,0.57978
0.638374,0.777704,-0.440808,0.00175731,0.61781
0.638374,0.777704,-0.439112,0.0020745,0.547995
0.568941,0.717524,-0.405353,0.00215416,0.540305
0.568941,0.717524,-0.403326,0.00201416,0.507245
0.653724,0.743538,-0.427589,0.00150656,0.56958
0.648054,0.710896,-0.41569,0.00164846,0.553475
