sigma,mu,exp_H,error,acceptance
0.616567,0.782251,-0.444487,0.0016023,0.573675
0.61564,0.783013,-0.442133,0.00145544,0.573365
0.61564,0.783013,-0.444186,0.00167034,0.573555
0.61513,0.78202,-0.445015,0.00180141,0.57202
0.61513,0.78202,-0.445775,0.00140344,0.570585
0.614969,0.781288,-0.442269,0.00170447,0.57277
0.614969,0.781288,-0.445309,0.00154229,0.57325
0.615369,0.781883,-0.443427,0.00156025,0.57187
0.615369,0.781883,-0.445074,0.00154384,0.57225
0.615369,0.781883,-0.444204,0.00150555,0.57219
0.615369,0.781883,-0.447675,0.00150278,0.573245
0.615976,0.781907,-0.444069,0.00140385,0.573095
0.615976,0.781907,-0.443646,0.00168292,0.572555
0.616783,0.78187,-0.442623,0.00207329,0.57452
0.617236,0.781859,-0.444391,0.00141643,0.574035
0.617831,0.781267,-0.445229,0.00161238,0.573785
0.617831,0.781267,-0.443824,0.00154161,0.57281
0.617192,0.781682,-0.443866,0.00165634,0.573595
0.616607,0.781539,-0.444724,0.00140947,0.574065
0.616056,0.782269,-0.442573,0.00177805,0.572835
0.615524,0.782112,-0.441581,0.00186664,0.57297
0.615231,0.781804,-0.444105,0.00131704,0.57374
0.615067,0.782459,-0.442712,0.00184216,0.571545
0.615067,0.782459,-0.443887,0.00163216,0.57311
0.614514,0.783322,-0.442659,0.00184049,0.57145
0.614514,0.783322,-0.444816,0.00173097,0.572515
0.614514,0.783322,-0.441746,0.00173671,0.57398
0.614514,0.783322,-0.441785,0.00166979,0.572205
0.614836,0.783045,-0.442819,0.00167672,0.57346
0.614721,0.78286,-0.447305,0.00127449,0.57273
0.615292,0.783529,-0.445307,0.00177787,0.573615
0.615139,0.782748,-0.445289,0.00178671,0.57211
0.615846,0.781884,-0.444518,0.00177655,0.5745
0.615554,0.781188,-0.442727,0.00151554,0.575885
0.615554,0.781188,-0.441535,0.0017456,0.573525
0.616215,0.781794,-0.444806,0.001519,0.575145
0.616562,0.781996,-0.446733,0.00141419,0.575185
0.615567,0.782808,-0.44437,0.00153975,0.574775
0.615567,0.782808,-0.444161,0.00144807,0.5736
0.614919,0.783565,-0.442432,0.00155463,0.572535
0.614919,0.783565,-0.446694,0.00148431,0.57269
0.614566,0.782764,-0.444712,0.00168811,0.57326
0.614568,0.78294,-0.442444,0.00149016,0.57243
0.614568,0.78294,-0.444853,0.00129591,0.57254
0.614568,0.78294,-0.443141,0.00177483,0.573345
0.615212,0.783757,-0.44514,0.00167229,0.5763
0.615212,0.783757,-0.446814,0.00153402,0.574925
0.61598,0.78421,-0.441839,0.00185457,0.5734
0.61598,0.78421,-0.449049,0.00119525,0.57472
0.61598,0.78421,-0.446404,0.00177,0.572875
