sigma,mu,exp_H,error,acceptance
0.645666,0.928926,-0.363906,0.00410439,0.63212
0.645666,0.928926,-0.363931,0.00346184,0.623985
0.645666,0.928926,-0.371507,0.00353793,0.3075
0.645666,0.928926,-0.366988,0.00413807,0.705225
0.668937,0.771705,-0.426823,0.0026293,0.5813
0.668937,0.771705,-0.426417,0.00209533,0.343435
0.668937,0.771705,-0.42522,0.00212166,0.577945
0.668937,0.771705,-0.429384,0.00267276,0.619595
0.668937,0.771705,-0.426533,0.0027481,0.720715
0.668937,0.771705,-0.424082,0.00332723,0.578745
0.668937,0.771705,-0.425439,0.00236281,0.335995
0.668937,0.771705,-0.428379,0.00229203,0.49073
0.668937,0.771705,-0.431303,0.00224455,0.684675
0.668937,0.771705,-0.425172,0.00261544,0.695155
0.595717,0.885164,-0.412569,0.00236868,0.565165
0.595717,0.885164,-0.407949,0.0026047,0.70101
0.595717,0.885164,-0.413198,0.00204706,0.294385
0.595717,0.885164,-0.410837,0.00278482,0.16898
0.595717,0.885164,-0.416353,0.0019168,0.34652
0.595717,0.885164,-0.412026,0.00249623,0.67439
