sigma,mu,exp_H,error,acceptance
0.624297,0.823214,-0.440353,0.00184953,0.581915
0.624297,0.823214,-0.442925,0.00199493,0.582675
0.624297,0.823214,-0.440914,0.00206638,0.588725
0.615393,0.821867,-0.43992,0.00230093,0.576125
0.620839,0.818161,-0.443256,0.00161368,0.582055
0.615418,0.820146,-0.445647,0.00182587,0.57821
0.624771,0.810191,-0.439299,0.00176279,0.58042
0.630636,0.815622,-0.439301,0.00202003,0.58533
0.638968,0.814683,-0.441182,0.00216498,0.58685
0.638146,0.818651,-0.439405,0.0022714,0.587705
0.631846,0.814271,-0.438789,0.00224198,0.58457
0.631846,0.814271,-0.443857,0.00213113,0.58766
0.628978,0.810721,-0.445638,0.00183938,0.58204
0.628978,0.810721,-0.442419,0.00219885,0.587275
0.627132,0.80093,-0.446288,0.00152956,0.582085
0.627132,0.80093,-0.44451,0.00171411,0.582165
0.626804,0.792324,-0.445425,0.00154538,0.580285
0.630184,0.787361,-0.442528,0.00190565,0.577575
0.625959,0.783534,-0.443633,0.00172557,0.575855
0.616455,0.776485,-0.439417,0.00175173,0.571465
0.610651,0.785266,-0.44265,0.00173264,0.5706
0.607579,0.784371,-0.443539,0.00170175,0.570135
0.614111,0.774738,-0.442219,0.00154572,0.57194
0.613661,0.781521,-0.442912,0.00199013,0.57239
0.613661,0.781521,-0.444363,0.00178667,0.574815
0.616377,0.791152,-0.445719,0.0015971,0.57509
0.616377,0.791152,-0.445235,0.00134369,0.57848
0.616377,0.791152,-0.443787,0.00142856,0.576365
0.614248,0.789228,-0.445939,0.00152459,0.57421
0.6184,0.798523,-0.445332,0.00171382,0.578865
0.6184,0.798523,-0.444057,0.00180993,0.57377
0.618755,0.795146,-0.444839,0.00144587,0.57581
0.618755,0.795146,-0.443017,0.00249447,0.576455
0.618755,0.795146,-0.44365,0.00150623,0.576605
0.628161,0.795785,-0.443034,0.00188925,0.58003
0.632102,0.800925,-0.445837,0.00176748,0.58131
0.632102,0.800925,-0.444763,0.0017819,0.58098
0.632102,0.800925,-0.443875,0.00191406,0.58499
0.625076,0.793849,-0.440161,0.00212536,0.5797
0.617428,0.790167,-0.444643,0.00179862,0.574445
0.624448,0.792073,-0.441106,0.00194258,0.578365
0.62147,0.78916,-0.443658,0.00163407,0.578335
0.62187,0.791662,-0.445654,0.00162059,0.57658
0.613481,0.789965,-0.445569,0.00169019,0.57381
0.613481,0.789965,-0.444372,0.00169812,0.56802
0.620015,0.798651,-0.443278,0.00183794,0.577625
0.624618,0.798357,-0.444837,0.00155297,0.580265
0.626169,0.793039,-0.446282,0.00164331,0.57931
0.617424,0.792886,-0.444665,0.00135071,0.57456
0.620036,0.793525,-0.444212,0.0017765,0.576825
