sigma,mu,exp_H,error,acceptance
1.02229,0.201859,-0.246986,0.00559843,0.49603
0.97885,0.530465,-0.205792,0.00710042,0.5262
0.96271,0.41395,-0.246566,0.00645889,0.501695
0.804176,0.598273,-0.305968,0.00518629,0.50771
0.749046,0.240743,-0.0844111,0.0038519,0.394425
0.319261,0.447678,0.783998,0.0133262,0.334915
0.319261,0.447678,0.783862,0.0157325,0.02872
0.492845,0.834711,-0.26388,0.00476083,0.48734
0.501575,0.56398,-0.178215,0.00396314,0.458105
0.689666,0.630802,-0.353525,0.00224325,0.506095
0.655654,0.88012,-0.401876,0.00293359,0.60103
1.0669,0.816869,0.36378,0.0205097,0.614345
0.653339,1.10395,0.0051801,0.00862601,0.53647
0.653339,1.10395,0.00793729,0.00852218,0.253885
0.653339,1.10395,0.0211087,0.00845534,0.648235
1.06439,0.610361,-0.0361257,0.0149198,0.560865
0.838306,0.536,-0.282632,0.00456701,0.49173
0.38633,0.906136,0.417518,0.0104217,0.364585
0.599288,0.516516,-0.196978,0.00371687,0.43618
1.09028,0.500142,-0.0732206,0.0119996,0.549745
